fighter,opponent,date,elo_before,elo_after,result,elo_trend
Liliya Shakirova,Lauren Murphy,2020-10-24,1500.0,1459.5518729348107,0.0,
Lina Lansberg,Cris Cyborg,2016-09-24,1500.0,1458.800941643554,0.0,
Lina Lansberg,Lucie Pudilova,2017-03-18,1458.800941643554,1512.46627275498,1.0,
Lina Lansberg,Aspen Ladd,2017-10-21,1512.46627275498,1450.31434712664,0.0,
Lina Lansberg,Gina Mazany,2018-05-27,1450.31434712664,1506.0447150527907,1.0,-49.68565287335991
Lina Lansberg,Yana Kunitskaya,2018-10-06,1506.0447150527907,1453.570537277221,0.0,47.24377340923661
Lina Lansberg,Tonya Evinger,2019-06-01,1453.570537277221,1498.0759404978273,1.0,-58.89573547775899
Lina Lansberg,Macy Chiasson,2019-09-28,1498.0759404978273,1564.0834883140647,1.0,47.761593371187246
Lina Lansberg,Sara McMann,2020-01-25,1564.0834883140647,1507.6001026100873,0.0,58.038773261273946
Lina Lansberg,Pannie Kianzad,2022-04-16,1505.7000769575654,1464.5305525520878,0.0,52.12953968034435
Lina Lansberg,Karol Rosa,2022-10-22,1464.5305525520878,1425.0554854070772,0.0,-33.54538794573955
Lina Lansberg,Mayra Bueno Silva,2023-02-18,1425.0554854070772,1394.6042083843518,0.0,-139.02800290698747
Lisa Ellis,Felice Herrig,2014-12-12,1500.0,1440.0,0.0,
Lisa Ellis,Bec Rawlings,2015-05-09,1440.0,1382.071502931885,0.0,
Liu Pingyuan,Damian Stasiak,2018-07-22,1500.0,1544.0289509232327,1.0,
Liu Pingyuan,Martin Day,2018-11-24,1544.0289509232327,1575.4910983439306,1.0,
Liu Pingyuan,Jonathan Martinez,2019-07-13,1575.4910983439306,1500.6518173023724,0.0,
Liu Pingyuan,Kyung Ho Kang,2019-12-21,1500.6518173023724,1477.0496972489593,0.0,0.6518173023723648
Liudvik Sholinian,Jack Shore,2021-09-04,1500.0,1468.3813168958727,0.0,
Liudvik Sholinian,Johnny Munoz,2022-11-05,1476.2859876719044,1426.9772068691602,0.0,
Livinha Souza,Alex Chambers,2018-09-22,1500.0,1547.2268233659913,1.0,
Livinha Souza,Sarah Frota,2019-02-02,1547.2268233659913,1578.3632708981527,1.0,
Livinha Souza,Brianna Van Buren,2019-07-13,1578.3632708981527,1519.7169085761416,0.0,
Livinha Souza,Ashley Yoder,2020-08-15,1514.7876814321062,1552.1293007660927,1.0,14.787681432106183
Livinha Souza,Amanda Lemos,2021-03-06,1552.1293007660927,1497.3846149774874,0.0,4.902477400101361
Livinha Souza,Randa Markos,2021-10-23,1497.3846149774874,1431.3176182556415,0.0,-80.97865592066523
Liz Carmouche,Ronda Rousey,2013-02-23,1500.0,1440.0,0.0,
Liz Carmouche,Jessica Andrade,2013-07-27,1440.0,1510.259841440617,1.0,
Liz Carmouche,Alexis Davis,2013-11-06,1510.259841440617,1467.4534260712874,0.0,
Liz Carmouche,Miesha Tate,2014-04-19,1467.4534260712874,1410.2413198962552,0.0,-32.54657392871263
Liz Carmouche,Lauren Murphy,2015-04-04,1410.2413198962552,1465.7058855778494,1.0,-29.758680103744837
Liz Carmouche,Katlyn Chookagian,2016-11-12,1474.279414183387,1517.5941611287408,1.0,-35.980427257230076
Liz Carmouche,Alexis Davis,2017-12-09,1513.1956208465556,1481.976662642186,0.0,45.74219477526822
Liz Carmouche,Jennifer Maia,2018-07-14,1481.976662642186,1532.464447533185,1.0,71.7353427459309
Liz Carmouche,Lucie Pudilova,2019-02-23,1532.464447533185,1577.6028193528343,1.0,58.185033349798005
Liz Carmouche,Valentina Shevchenko,2019-08-10,1577.6028193528343,1551.796712443163,0.0,64.40719850627875
Loik Radzhabov,Esteban Ribovics,2023-03-04,1500.0,1548.0,1.0,
Loik Radzhabov,Mateusz Rebecki,2023-06-24,1548.0,1488.0,0.0,
Loik Radzhabov,Abdul-Kareem Al-Selwady,2024-03-02,1488.0,1550.071502931885,1.0,
Loik Radzhabov,Trey Ogden,2024-07-20,1550.071502931885,1498.7698525256683,0.0,50.07150293188511
Loma Lookboonmee,Alexandra Albu,2019-10-26,1500.0,1546.742332060019,1.0,
Loma Lookboonmee,Angela Hill,2020-02-22,1546.742332060019,1500.3719763153197,0.0,
Loma Lookboonmee,Jinh Yu Frey,2020-10-03,1500.3719763153197,1540.1142245473573,1.0,
Loma Lookboonmee,Sam Hughes,2021-05-01,1540.1142245473573,1575.9548400882588,1.0,40.11422454735725
Loma Lookboonmee,Loopy Godinez,2021-11-20,1575.9548400882588,1514.0736128359918,0.0,29.21250802823988
Loma Lookboonmee,Denise Gomes,2022-09-17,1514.0736128359918,1560.1303341134321,1.0,13.701636520672082
Loma Lookboonmee,Elise Reed,2023-02-11,1560.1303341134321,1605.7475970363876,1.0,20.016109566074874
Loma Lookboonmee,Bruna Brasil,2024-02-10,1605.7475970363876,1638.2432894883991,1.0,29.792756948128726
Loma Lookboonmee,Istela Nunes,2025-04-05,1603.6824671162994,1622.8326837482612,1.0,89.6088542803077
Loma Lookboonmee,Alexia Thainara,2025-09-27,1622.8326837482612,1565.7225006220551,0.0,62.702349634829034
Lone'er Kavanagh,Jose Ochoa,2024-11-23,1500.0,1548.0,1.0,
Lone'er Kavanagh,Felipe dos Santos,2025-03-22,1548.0,1585.1376697693995,1.0,
Lone'er Kavanagh,Charles Johnson,2025-08-23,1585.1376697693995,1523.9742952917418,0.0,
Lone'er Kavanagh,Brandon Moreno,2026-02-28,1523.9742952917418,1599.6153599258569,1.0,23.974295291741782
Loopy Godinez,Jessica Penne,2021-04-17,1500.0,1456.1383874966468,0.0,
Loopy Godinez,Silvana Gomez Juarez,2021-10-09,1456.1383874966468,1523.673034247583,1.0,
Loopy Godinez,Luana Carolina,2021-10-16,1523.673034247583,1472.528633286682,0.0,
Loopy Godinez,Loma Lookboonmee,2021-11-20,1472.528633286682,1534.409860538949,1.0,-27.471366713318048
Loopy Godinez,Ariane Carnelossi,2022-05-07,1534.409860538949,1587.578215238388,1.0,78.2714730423022
Loopy Godinez,Angela Hill,2022-08-13,1587.578215238388,1522.0080062603936,0.0,63.90518099080509
Loopy Godinez,Cynthia Calvillo,2023-04-08,1522.0080062603936,1552.8527714334703,1.0,49.479372973711634
Loopy Godinez,Emily Ducote,2023-05-20,1552.8527714334703,1593.5139221733489,1.0,18.44291089452122
Loopy Godinez,Elise Reed,2023-09-16,1593.5139221733489,1633.8610670412506,1.0,5.935706934960763
Loopy Godinez,Tabatha Ricci,2023-11-11,1633.8610670412506,1672.5011499500936,1.0,111.85306078085705
Loopy Godinez,Virna Jandiroba,2024-03-30,1672.5011499500936,1615.6570249228635,0.0,119.64837851662332
Loopy Godinez,Mackenzie Dern,2024-08-03,1615.6570249228635,1559.828380220147,0.0,22.143102749514583
Loopy Godinez,Julia Polastri,2025-03-29,1559.828380220147,1599.491082337442,1.0,-74.03268682110365
Loopy Godinez,Jessica Andrade,2025-08-16,1599.491082337442,1650.6031841442953,1.0,-73.01006761265148
Lorenz Larkin,Francis Carmont,2013-04-20,1500.0,1473.8557582802691,0.0,
Lorenz Larkin,Chris Camozzi,2013-11-06,1473.8557582802691,1534.8255618046562,1.0,
Lorenz Larkin,Brad Tavares,2014-01-15,1534.8255618046562,1505.2075079537965,0.0,
Lorenz Larkin,Costas Philippou,2014-05-10,1505.2075079537965,1467.7443066967246,0.0,5.207507953796494
Lorenz Larkin,Derek Brunson,2014-08-30,1467.7443066967246,1430.7547866687241,0.0,-6.111451583544522
Lorenz Larkin,John Howard,2015-01-18,1430.7547866687241,1493.8534318939337,1.0,-104.07077513593208
Lorenz Larkin,Santiago Ponzinibbio,2015-06-27,1493.8534318939337,1567.1848332531947,1.0,-11.354076059862791
Lorenz Larkin,Albert Tumenov,2016-01-02,1567.1848332531947,1543.001975290168,0.0,99.4405265564701
Lorenz Larkin,Jorge Masvidal,2016-05-29,1543.001975290168,1590.9014631036441,1.0,112.24718862144391
Lorenz Larkin,Neil Magny,2016-08-20,1590.9014631036441,1682.8802890948032,1.0,97.04803120971042
Losene Keita,Nathaniel Wood,2026-03-21,1500.0,1484.6859215920479,0.0,
Louie Sutherland,Valter Walker,2025-10-25,1500.0,1461.889944595818,0.0,
Louie Sutherland,Brando Pericic,2026-03-21,1461.889944595818,1418.3965187642045,0.0,
Louis Cosce,Sasha Palatnikov,2020-11-21,1500.0,1440.0,0.0,
Louis Cosce,Trevin Giles,2022-09-17,1455.0,1411.3804481415316,0.0,
Louis Gaudinot,Johnny Bedford,2011-12-03,1500.0,1440.0,0.0,
Louis Gaudinot,John Lineker,2012-05-05,1440.0,1510.259841440617,1.0,
Louis Gaudinot,Tim Elliott,2013-08-31,1507.694881080463,1458.5675258001068,0.0,
Louis Gaudinot,Kyoji Horiguchi,2015-01-03,1468.9256443500801,1440.1179967186017,0.0,-31.07435564991988
Louis Smolka,Alptekin Ozkilic,2014-01-15,1500.0,1553.5084764253672,1.0,
Louis Smolka,Chris Cariaso,2014-05-10,1553.5084764253672,1519.7549716244318,0.0,
Louis Smolka,Richie Vaculik,2014-11-07,1519.7549716244318,1575.6947465078495,1.0,
Louis Smolka,Neil Seery,2015-07-11,1575.6947465078495,1622.0710273388877,1.0,75.69474650784946
Louis Smolka,Paddy Holohan,2015-10-24,1622.0710273388877,1673.5502650659914,1.0,68.56255091352045
Louis Smolka,Ben Nguyen,2016-07-13,1673.5502650659914,1722.5017090004944,1.0,153.79529344155958
Louis Smolka,Brandon Moreno,2016-10-01,1722.5017090004944,1628.5909327703496,0.0,146.80696249264497
Louis Smolka,Ray Borg,2016-12-30,1628.5909327703496,1572.4836298482207,0.0,6.519905431461893
Louis Smolka,Tim Elliott,2017-04-15,1572.4836298482207,1507.1111525361762,0.0,-101.06663521777068
Louis Smolka,Matheus Nicolau,2017-12-30,1507.1111525361762,1468.5131550915935,0.0,-215.39055646431825
Louis Smolka,Su Mudaerji,2018-11-24,1468.5131550915935,1533.9359027478545,1.0,-160.0777776787561
Louis Smolka,Matt Schnell,2019-03-09,1533.9359027478545,1470.4762977650905,0.0,-38.547727100366274
Louis Smolka,Ryan MacDonald,2019-09-14,1470.4762977650905,1526.0966223474009,1.0,-36.63485477108566
Louis Smolka,Casey Kenney,2020-05-30,1526.0966223474009,1471.9768934701308,0.0,57.58346725580736
Louis Smolka,Jose Quinonez,2020-12-05,1471.9768934701308,1539.9500838032968,1.0,-61.95900927772368
Louis Smolka,Vince Morales,2021-12-04,1539.9500838032968,1470.7346233013845,0.0,69.4737860382063
Louis Smolka,Davey Grant,2022-05-14,1470.7346233013845,1424.6089765899724,0.0,-55.36199904601631
Luan Chagas,Erick Silva,2016-09-24,1500.0,1442.5209868728457,0.0,
Luan Chagas,Jimmy Wallhead,2017-06-03,1442.5209868728457,1491.8302361014387,1.0,
Luan Chagas,Siyar Bahadurzada,2018-04-21,1491.8302361014387,1446.2411777433053,0.0,
Luan Lacerda,Cody Stamann,2023-01-21,1500.0,1460.1568520590538,0.0,
Luan Lacerda,Da'Mon Blackshear,2023-06-03,1460.1568520590538,1398.7484723615446,0.0,
Luan Lacerda,Saimon Oliveira,2025-10-11,1424.0613542711585,1476.028743877842,1.0,
Luan Lacerda,Hecher Sosa,2026-03-14,1476.028743877842,1431.3352503244764,0.0,-23.97125612215791
Luana Carolina,Priscila Cachoeira,2019-05-11,1500.0,1537.0101628329116,1.0,
Luana Carolina,Ariane Lipski,2020-07-18,1527.7576221246836,1458.6999504965584,0.0,
Luana Carolina,Poliana Botelho,2021-05-01,1458.6999504965584,1500.8804601550185,1.0,
Luana Carolina,Loopy Godinez,2021-10-16,1500.8804601550185,1552.0248611159195,1.0,0.8804601550184543
Luana Carolina,Molly McCann,2022-03-19,1552.0248611159195,1486.2107462016224,0.0,24.2672389912359
Luana Carolina,Joanne Wood,2023-03-18,1486.2107462016224,1443.5682952405125,0.0,27.510795705064083
Luana Carolina,Ivana Petrovic,2023-07-01,1443.5682952405125,1499.2967798669456,1.0,-57.312164914505956
Luana Carolina,Julija Stoliarenko,2024-02-03,1499.2967798669456,1555.356276969449,1.0,-52.72808124897392
Luana Carolina,Lucie Pudilova,2024-07-20,1555.356276969449,1583.090880269661,1.0,69.14553076782659
Luana Carolina,Michelle Montague,2025-09-27,1562.3181602022457,1505.7997448959356,0.0,118.74986496173324
Luana Pinheiro,Randa Markos,2021-05-01,1500.0,1533.7423810324137,1.0,
Luana Pinheiro,Sam Hughes,2021-11-20,1533.7423810324137,1565.861865109755,1.0,
Luana Pinheiro,Michelle Waterson-Gomez,2023-04-08,1549.3963988323162,1580.8694491934418,1.0,
Luana Pinheiro,Amanda Ribas,2023-11-18,1580.8694491934418,1525.422616562184,0.0,80.86944919344182
Luana Pinheiro,Angela Hill,2024-05-18,1525.422616562184,1475.8188484645593,0.0,-8.319764470229757
Luana Pinheiro,Gillian Robertson,2024-11-09,1475.8188484645593,1451.2358708917186,0.0,-73.57755036775688
Luana Pinheiro,Tecia Pennington,2025-05-17,1451.2358708917186,1415.974711596764,0.0,-129.63357830172322
Luana Santos,Juliana Miller,2023-08-12,1500.0,1560.654851102546,1.0,
Luana Santos,Stephanie Egger,2023-12-09,1560.654851102546,1600.8848391982294,1.0,
Luana Santos,Mariya Agapova,2024-07-13,1600.8848391982294,1636.6031995867042,1.0,
Luana Santos,Casey O'Neill,2024-08-17,1636.6031995867042,1572.895729308586,0.0,136.60319958670425
Luana Santos,Tainara Lisboa,2025-05-17,1572.895729308586,1631.6043526555727,1.0,12.240878206039952
Luana Santos,Melissa Croden,2025-12-13,1631.6043526555727,1670.0030870285186,1.0,30.719513457343282
Lucas Alexander,Joanderson Brito,2022-10-15,1500.0,1445.0058351299022,0.0,
Lucas Alexander,Steven Peterson,2023-03-25,1445.0058351299022,1500.5372143822458,1.0,
Lucas Alexander,Jeka Saragih,2023-11-18,1500.5372143822458,1430.187335892202,0.0,
Lucas Alexander,Bogdan Grad,2025-02-01,1447.6405019191516,1396.614829937406,0.0,-52.359498080848425
Lucas Almeida,Michael Trizano,2022-06-04,1500.0,1563.6350053388032,1.0,
Lucas Almeida,Pat Sabatini,2023-06-17,1547.7262540041024,1497.1280930984526,0.0,
Lucas Almeida,Andre Fili,2023-12-16,1497.1280930984526,1437.8266477699935,0.0,
Lucas Almeida,Timmy Cuamba,2024-06-15,1437.8266477699935,1489.4358052029422,1.0,-62.17335223000646
Lucas Almeida,Danny Silva,2025-03-01,1489.4358052029422,1458.985238040956,0.0,-58.29044880116021
Lucas Almeida,Michael Aswell Jr.,2025-10-11,1458.985238040956,1397.155814237645,0.0,-38.14285505749672
Lucas Martins,Edson Barboza,2013-01-19,1500.0,1453.9094790297104,0.0,
Lucas Martins,Jeremy Larsen,2013-05-18,1453.9094790297104,1511.5086796115784,1.0,
Lucas Martins,Junior Hernandez,2013-09-04,1511.5086796115784,1557.9192780415992,1.0,
Lucas Martins,Alex White,2014-07-16,1557.9192780415992,1615.3657267230055,1.0,57.91927804159923
Lucas Martins,Darren Elkins,2014-10-25,1615.3657267230055,1579.5140174932674,0.0,161.45624769329515
Lucas Martins,Mirsad Bektic,2015-05-30,1579.5140174932674,1521.2226047006397,0.0,68.005337881689
Lucas Martins,Rob Whiteford,2016-04-10,1521.2226047006397,1567.0318288267922,1.0,-36.69667334095948
Lucas Rocha,Clayton Carpenter,2024-10-12,1500.0,1446.9685638217006,0.0,
Lucas Rocha,Stewart Nicoll,2025-10-11,1446.9685638217006,1496.764801813733,1.0,
Lucie Pudilova,Lina Lansberg,2017-03-18,1500.0,1446.334668888574,0.0,
Lucie Pudilova,Ji Yeon Kim,2017-06-17,1446.334668888574,1501.6904028349377,1.0,
Lucie Pudilova,Sarah Moras,2018-02-18,1501.6904028349377,1556.601431981535,1.0,
Lucie Pudilova,Irene Aldana,2018-09-08,1556.601431981535,1511.726699919211,0.0,56.601431981534915
Lucie Pudilova,Liz Carmouche,2019-02-23,1511.726699919211,1466.5883280995615,0.0,65.39203103063687
Lucie Pudilova,Antonina Shevchenko,2019-08-03,1466.5883280995615,1413.2433023732972,0.0,-35.10207473537616
Lucie Pudilova,Justine Kish,2020-01-25,1413.2433023732972,1376.3603345727593,0.0,-143.35812960823773
Lucie Pudilova,Wu Yanan,2022-08-20,1407.2702509295696,1466.800027619767,1.0,-104.45644898964133
Lucie Pudilova,Joselyne Edwards,2023-04-15,1466.800027619767,1439.9906931217206,0.0,0.2116995202054568
Lucie Pudilova,Ailin Perez,2023-11-18,1439.9906931217206,1398.8848129877254,0.0,26.747390748423413
Lucie Pudilova,Luana Carolina,2024-07-20,1398.8848129877254,1371.1502096875133,0.0,-8.385437941844202
Lucio Linhares,Yushin Okami,2010-03-31,1500.0,1440.0,0.0,
Ludovit Klein,Shane Young,2020-09-26,1500.0,1568.0033920440032,1.0,
Ludovit Klein,Michael Trizano,2021-05-08,1568.0033920440032,1511.5358034576764,0.0,
Ludovit Klein,Nate Landwehr,2021-10-16,1511.5358034576764,1439.9278956817745,0.0,
Ludovit Klein,Devonte Smith,2022-03-05,1439.9278956817745,1478.0768562717876,1.0,-60.072104318225456
Ludovit Klein,Mason Jones,2022-07-23,1478.0768562717876,1541.240598229244,1.0,-89.92653577221563
Ludovit Klein,Ignacio Bahamondes,2023-08-05,1530.930448671933,1589.7667609275259,1.0,19.39464521425657
Ludovit Klein,AJ Cunningham,2024-03-02,1589.7667609275259,1634.6005701582808,1.0,149.83886524575132
Ludovit Klein,Thiago Moises,2024-06-08,1634.6005701582808,1682.2220958006299,1.0,156.52371388649317
Ludovit Klein,Roosevelt Roberts,2024-09-28,1682.2220958006299,1699.9468669513742,1.0,151.29164712869692
Ludovit Klein,Mateusz Gamrot,2025-05-31,1699.9468669513742,1661.7663381848047,0.0,110.18010602384834
Ludovit Klein,Mateusz Rebecki,2025-10-25,1661.7663381848047,1697.6678929843085,1.0,27.165768026523892
Luigi Vendramini,Elizeu Zaleski dos Santos,2018-09-22,1500.0,1473.6040330205276,0.0,
Luigi Vendramini,Jessin Ayari,2020-10-03,1480.2030247653956,1538.0705117566379,1.0,
Luigi Vendramini,Fares Ziam,2021-06-12,1538.0705117566379,1487.2051336273178,0.0,
Luigi Vendramini,Paddy Pimblett,2021-09-04,1487.2051336273178,1429.4137304297296,0.0,-12.794866372682236
Luis Gurule,Ode Osbourne,2025-04-05,1500.0,1420.0514635212528,0.0,
Luis Gurule,Jesus Aguilar,2025-09-13,1420.0514635212528,1387.4879637011995,0.0,
Luis Gurule,Alden Coria,2026-02-21,1387.4879637011995,1362.0331822415228,0.0,
Luis Henrique,Francis Ngannou,2015-12-19,1500.0,1440.0,0.0,
Luis Henrique,Dmitrii Smoliakov,2016-07-23,1440.0,1510.259841440617,1.0,
Luis Henrique,Christian Colombo,2016-11-19,1510.259841440617,1568.4885444400834,1.0,
Luis Henrique,Marcin Tybura,2017-03-04,1568.4885444400834,1498.9205595512683,0.0,68.48854444008339
Luis Henrique,Arjan Bhullar,2017-09-09,1498.9205595512683,1451.0696892805952,0.0,58.9205595512683
Luis Henrique,Ryan Spann,2018-09-22,1463.3022669604463,1420.353475414826,0.0,-46.957574480170706
Luis Pajuelo,Fernando Padilla,2024-03-23,1500.0,1442.1649673738325,0.0,
Luis Pena,Richie Smullen,2018-07-06,1500.0,1560.0,1.0,
Luis Pena,Michael Trizano,2018-11-10,1560.0,1521.5171559796681,0.0,
Luis Pena,Steven Peterson,2019-03-23,1521.5171559796681,1564.1819286899868,1.0,
Luis Pena,Matt Wiman,2019-06-22,1564.1819286899868,1627.4932341820745,1.0,64.18192868998676
Luis Pena,Matt Frevola,2019-10-12,1627.4932341820745,1581.5570951425018,0.0,67.4932341820745
Luis Pena,Steve Garcia,2020-02-29,1581.5570951425018,1618.4920620250261,1.0,60.03993916283366
Luis Pena,Khama Worthy,2020-06-27,1618.4920620250261,1551.6384795776223,0.0,54.31013333503938
Luis Pena,Alexander Munoz,2021-04-17,1551.6384795776223,1582.3269432473578,1.0,-75.85475460445218
Luis Ramos,Erick Silva,2011-08-27,1500.0,1440.0,0.0,
Luis Ramos,Matt Brown,2012-06-22,1440.0,1392.806612476964,0.0,
Luis Saldana,Jordan Griffin,2021-04-10,1500.0,1540.1731915123564,1.0,
Luis Saldana,Austin Lingo,2021-08-21,1540.1731915123564,1486.7041711397571,0.0,
Luis Saldana,Bruno Souza,2022-03-26,1486.7041711397571,1531.0506524616565,1.0,
Luiz Cane,Cyrille Diabate,2010-05-29,1500.0,1440.0,0.0,
Luiz Cane,Eliot Marshall,2011-03-19,1440.0,1504.1380733672197,1.0,
Luiz Cane,Stanislav Nedkov,2011-08-27,1504.1380733672197,1443.4234872026695,0.0,
Luiz Cane,Chris Camozzi,2012-10-13,1457.567615402002,1427.1865800520652,0.0,-42.43238459799795
Luiz Dutra,Kiichi Kunimoto,2014-01-04,1500.0,1452.0,0.0,
Luiz Dutra,Tom Breese,2015-05-30,1464.0,1410.1948256773153,0.0,
Lukasz Brzeski,Martin Buday,2022-08-13,1500.0,1468.8755267260242,0.0,
Lukasz Brzeski,Karl Williams,2023-03-11,1468.8755267260242,1425.164065634484,0.0,
Lukasz Brzeski,Waldo Cortes Acosta,2023-08-26,1425.164065634484,1380.8335650000845,0.0,
Lukasz Brzeski,Valter Walker,2024-04-06,1380.8335650000845,1444.6804218273369,1.0,-119.16643499991551
Lukasz Brzeski,Mick Parkin,2024-07-27,1444.6804218273369,1416.054430073699,0.0,-24.195104898687305
Lukasz Brzeski,Kennedy Nzechukwu,2024-12-07,1416.054430073699,1383.7652704370046,0.0,-9.109635560784909
Lukasz Brzeski,Ryan Spann,2025-07-19,1383.7652704370046,1348.9006494428959,0.0,2.9317054369200832
Lukasz Sajewski,Nick Hein,2015-06-20,1500.0,1451.993681878369,0.0,
Lukasz Sajewski,Gilbert Burns,2016-07-07,1463.9952614087767,1426.1465832357567,0.0,
Lukasz Sajewski,Marc Diakiese,2016-10-08,1426.1465832357567,1378.7119298050354,0.0,
Luke Barnatt,Collin Hart,2013-04-13,1500.0,1548.0,1.0,
Luke Barnatt,Andrew Craig,2013-10-26,1548.0,1616.083233954866,1.0,
Luke Barnatt,Mats Nilsson,2014-03-08,1616.083233954866,1656.7504603409905,1.0,
Luke Barnatt,Sean Strickland,2014-05-31,1656.7504603409905,1609.996837754378,0.0,156.75046034099046
Luke Barnatt,Roger Narvaez,2014-11-22,1609.996837754378,1557.0835271989263,0.0,61.99683775437802
Luke Barnatt,Mark Munoz,2015-05-16,1557.0835271989263,1496.5367257465775,0.0,-58.99970675593977
Luke Fernandez,Rodolfo Bellato,2026-03-07,1500.0,1439.0611374087096,0.0,
Luke Jumeau,Dominique Steele,2017-06-10,1500.0,1538.5400841623618,1.0,
Luke Jumeau,Shinsho Anzai,2017-09-22,1538.5400841623618,1487.574355360617,0.0,
Luke Jumeau,Daichi Abe,2018-02-10,1487.574355360617,1543.505584870299,1.0,
Luke Jumeau,Dhiego Lima,2019-10-05,1532.6291886527242,1492.4148815816538,0.0,32.629188652724224
Luke Riley,Bogdan Grad,2025-11-22,1500.0,1561.9066608329633,1.0,
Luke Riley,Michael Aswell Jr.,2026-03-21,1561.9066608329633,1602.8178209820335,1.0,
Luke Rockhold,Vitor Belfort,2013-05-18,1500.0,1462.2468498736612,0.0,
Luke Rockhold,Costas Philippou,2014-01-15,1462.2468498736612,1534.4360722151707,1.0,
Luke Rockhold,Tim Boetsch,2014-04-26,1534.4360722151707,1606.9600986114306,1.0,
Luke Rockhold,Michael Bisping,2014-11-07,1606.9600986114306,1672.1994030893245,1.0,106.96009861143057
Luke Rockhold,Lyoto Machida,2015-04-18,1672.1994030893245,1736.8190501219804,1.0,209.95255321566333
Luke Rockhold,Chris Weidman,2015-12-12,1736.8190501219804,1824.249793113519,1.0,202.38297790680963
Luke Rockhold,Michael Bisping,2016-06-04,1824.249793113519,1745.8189307744124,0.0,217.28969450208842
Luke Rockhold,David Branch,2017-09-16,1684.3641980808093,1721.70715217403,1.0,12.164794991484769
Luke Rockhold,Yoel Romero,2018-02-10,1721.70715217403,1684.1830293028434,0.0,-15.11189794795041
Luke Rockhold,Jan Blachowicz,2019-07-06,1638.1372719771325,1579.0046822657437,0.0,-186.11252113638648
Luke Rockhold,Paulo Costa,2022-08-20,1559.2535116993076,1513.5762182915369,0.0,-125.11068638150164
Luke Sanders,Maximo Blanco,2016-01-17,1500.0,1576.2746711908828,1.0,
Luke Sanders,Iuri Alcantara,2017-03-04,1557.206003393162,1510.1218221879749,0.0,
Luke Sanders,Andre Soukhamthath,2017-12-09,1510.1218221879749,1437.0908081230168,0.0,
Luke Sanders,Patrick Williams,2018-04-14,1437.0908081230168,1488.1201165734215,1.0,-62.909191876983186
Luke Sanders,Rani Yahya,2018-08-25,1488.1201165734215,1460.50915103173,0.0,-69.08588681974061
Luke Sanders,Renan Barao,2019-02-17,1460.50915103173,1534.0808311343299,1.0,-49.612671156244915
Luke Sanders,Nate Maness,2020-11-28,1525.5606233507474,1469.4303872411324,0.0,88.46981522773058
Luke Sanders,Felipe Colares,2021-05-01,1469.4303872411324,1421.271065906868,0.0,-18.689729332289062
Luke Zachrich,Caio Magalhaes,2014-04-19,1500.0,1451.9521562039715,0.0,
Luke Zachrich,Guilherme Vasconcelos,2014-07-05,1451.9521562039715,1506.5482149936254,1.0,
Luke Zachrich,Daniel Kelly,2014-11-07,1506.5482149936254,1445.4175122059046,0.0,
Lyman Good,Andrew Craig,2015-07-15,1500.0,1557.514340114333,1.0,
Lyman Good,Elizeu Zaleski dos Santos,2017-07-22,1543.1357550857497,1512.257578081371,0.0,
Lyman Good,Ben Saunders,2018-11-03,1509.1931835610283,1567.3862901560142,1.0,
Lyman Good,Demian Maia,2019-02-02,1567.3862901560142,1534.7104152576849,0.0,67.38629015601418
Lyman Good,Chance Rencountre,2019-11-02,1534.7104152576849,1604.009552655977,1.0,-8.425339828064807
Lyman Good,Belal Muhammad,2020-06-20,1604.009552655977,1568.7008058587548,0.0,94.81636909494864
Lyoto Machida,Mauricio Rua,2010-05-08,1500.0,1440.0,0.0,
Lyoto Machida,Rampage Jackson,2010-11-20,1440.0,1393.657202345508,0.0,
Lyoto Machida,Randy Couture,2011-04-30,1393.657202345508,1480.3728296658169,1.0,
Lyoto Machida,Jon Jones,2011-12-10,1480.3728296658169,1457.98698293302,0.0,-19.62717033418312
Lyoto Machida,Ryan Bader,2012-08-04,1457.98698293302,1533.7686843950673,1.0,17.986982933020045
Lyoto Machida,Dan Henderson,2013-02-23,1533.7686843950673,1570.8869440681042,1.0,140.1114820495593
Lyoto Machida,Phil Davis,2013-08-03,1570.8869440681042,1539.1759264096272,0.0,90.5141144022873
Lyoto Machida,Mark Munoz,2013-10-26,1539.1759264096272,1623.6389952453872,1.0,81.18894347660716
Lyoto Machida,Gegard Mousasi,2014-02-15,1623.6389952453872,1661.3511059963762,1.0,89.87031085031981
Lyoto Machida,Chris Weidman,2014-07-05,1661.3511059963762,1638.164327808453,0.0,90.464161928272
Lyoto Machida,CB Dollaway,2014-12-20,1638.164327808453,1699.002947918321,1.0,98.98840139882577
Lyoto Machida,Luke Rockhold,2015-04-18,1699.002947918321,1634.3833008856652,0.0,75.36395267293392
Lyoto Machida,Yoel Romero,2015-06-27,1634.3833008856652,1599.2737725518502,0.0,-26.96780511071097
Lyoto Machida,Derek Brunson,2017-10-28,1574.4553294138877,1538.984191710444,0.0,-63.70899839456524
Lyoto Machida,Eryk Anders,2018-02-03,1538.984191710444,1582.032796924436,1.0,-160.018756207877
Lyoto Machida,Vitor Belfort,2018-05-12,1582.032796924436,1648.0433963192993,1.0,-52.35050396122915
Mac Danzig,Matt Wiman,2010-06-12,1500.0,1440.0,0.0,
Mac Danzig,Joe Stevenson,2010-12-11,1440.0,1510.259841440617,1.0,
