fighter,cluster,archetype,current_age,cum_fights,career_win_rate_traj,career_finish_rate,win_rate_l5_vs_career,finish_rate_trend,fights_since_finish,longest_lose_streak_ever
Patrick Cote,4,Active Performer,46.2,33,0.696969696969697,0.3939393939393939,-0.09696969696969704,0.0060606060606061,0.0,3
Patrick Cummins,1,Veteran Contender,45.5,16,0.625,0.375,-0.22499999999999998,-0.375,5.0,2
Patrick Walsh,2,Elite Finisher,37.4,12,0.8333333333333334,0.5,0.16666666666666663,0.09999999999999998,0.0,1
Patrick Williams,4,Active Performer,44.7,13,0.6153846153846154,0.5384615384615384,-0.015384615384615441,0.06153846153846154,0.0,1
Paul Bradley,1,Veteran Contender,42.9,34,0.6764705882352942,0.4411764705882353,-0.47647058823529415,-0.24117647058823527,2.0,3
Paul Buentello,4,Active Performer,52.3,51,0.6862745098039216,0.6078431372549019,0.11372549019607847,-0.007843137254901933,0.0,3
Paul Craig,0,Fading Contender,29.0,29,0.5862068965517241,0.5862068965517241,-0.3862068965517241,-0.3862068965517241,3.0,4
Paul Daley,1,Veteran Contender,43.2,62,0.6774193548387096,0.5483870967741935,-0.07741935483870965,-0.14838709677419348,0.0,2
Paul Felder,1,Veteran Contender,42.0,22,0.7727272727272727,0.5,-0.17272727272727273,-0.3,3.0,2
Paul Kelly,4,Active Performer,41.7,19,0.7368421052631579,0.5789473684210527,-0.13684210526315788,0.021052631578947323,0.0,2
Paul Redmond,4,Active Performer,39.6,23,0.6521739130434783,0.43478260869565216,0.14782608695652177,-0.23478260869565215,3.0,2
Paul Sass,2,Elite Finisher,37.8,15,0.8666666666666667,0.8,-0.2666666666666667,-0.20000000000000007,1.0,2
Paul Taylor,3,Veteran Contender,46.4,18,0.5555555555555556,0.3888888888888889,-0.15555555555555556,-0.3888888888888889,6.0,2
Paulo Costa,0,Fading Contender,29.0,19,0.7894736842105263,0.631578947368421,-0.3894736842105263,-0.631578947368421,6.0,2
Paulo Thiago,4,Active Performer,45.3,29,0.6551724137931034,0.41379310344827586,0.14482758620689662,-0.013793103448275834,1.0,4
Pawel Pawlak,2,Elite Finisher,37.3,29,0.8275862068965517,0.4827586206896552,0.1724137931034483,-0.08275862068965517,1.0,2
Payton Talbott,2,Elite Finisher,29.0,11,0.9090909090909091,0.7272727272727273,-0.10909090909090902,-0.12727272727272732,1.0,1
Pearl Gonzalez,1,Veteran Contender,39.7,16,0.6875,0.4375,-0.08750000000000002,-0.2375,4.0,2
Pedro Falcao,2,Elite Finisher,29.0,20,0.8,0.55,0.0,0.04999999999999993,0.0,2
Pedro Munhoz,3,Veteran Contender,29.0,31,0.6451612903225806,0.41935483870967744,-0.4451612903225806,-0.41935483870967744,8.0,3
Peggy Morgan,3,Veteran Contender,46.4,7,0.5714285714285714,0.0,-0.17142857142857137,0.0,6.0,2
Pete Rodriguez,2,Elite Finisher,29.0,6,0.8333333333333334,0.8333333333333334,-0.033333333333333326,-0.033333333333333326,1.0,1
Peter Barrett,2,Elite Finisher,39.8,23,0.7391304347826086,0.6086956521739131,0.26086956521739135,0.19130434782608696,0.0,3
Peter Sobotta,1,Veteran Contender,39.3,24,0.7083333333333334,0.625,-0.10833333333333339,-0.22499999999999998,0.0,4
Peter Yan,4,Active Performer,29.0,3,0.0,0.0,0.0,0.0,2.0,3
Petr Yan,3,Veteran Contender,29.0,25,0.8,0.36,0.0,-0.36,8.0,3
Phil Baroni,4,Active Performer,50.1,34,0.47058823529411764,0.38235294117647056,-0.07058823529411762,0.01764705882352946,3.0,4
Phil Davis,1,Veteran Contender,41.6,33,0.7575757575757576,0.36363636363636365,-0.1575757575757576,-0.16363636363636364,5.0,2
Phil Harris,1,Veteran Contender,42.7,35,0.6285714285714286,0.4857142857142857,-0.22857142857142854,-0.4857142857142857,4.0,3
Phil Hawes,0,Fading Contender,29.0,18,0.7222222222222222,0.6111111111111112,-0.3222222222222222,-0.41111111111111115,1.0,2
Phil Rowe,0,Fading Contender,29.0,19,0.5789473684210527,0.5789473684210527,-0.37894736842105264,-0.37894736842105264,1.0,2
Philip De Fries,2,Elite Finisher,40.1,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Philip Rowe,0,Fading Contender,29.0,17,0.6470588235294118,0.6470588235294118,-0.24705882352941178,-0.24705882352941178,0.0,2
Philipe Lins,2,Elite Finisher,29.0,23,0.782608695652174,0.6086956521739131,0.017391304347826098,-0.20869565217391306,0.0,2
Phillip Hawes,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Phillipe Nover,4,Active Performer,42.3,19,0.5789473684210527,0.3157894736842105,0.021052631578947323,-0.1157894736842105,2.0,3
Piera Rodriguez,3,Veteran Contender,29.0,14,0.8571428571428571,0.35714285714285715,-0.2571428571428571,-0.35714285714285715,7.0,2
Piotr Hallmann,3,Veteran Contender,38.7,24,0.75,0.5833333333333334,-0.15000000000000002,-0.5833333333333334,6.0,3
Poliana Botelho,1,Veteran Contender,37.4,13,0.6153846153846154,0.46153846153846156,-0.4153846153846154,-0.46153846153846156,4.0,3
Polo Reyes,0,Fading Contender,29.0,25,0.64,0.56,-0.24,-0.36000000000000004,2.0,3
Polyana Viana,0,Fading Contender,29.0,22,0.6363636363636364,0.6363636363636364,-0.23636363636363633,-0.23636363636363633,1.0,4
Preston Parsons,0,Fading Contender,29.0,16,0.6875,0.5625,-0.2875,-0.5625,4.0,1
Priscila Cachoeira,4,Active Performer,29.0,21,0.6666666666666666,0.42857142857142855,-0.2666666666666666,-0.028571428571428525,0.0,3
Puja Tomar,4,Active Performer,29.0,13,0.6923076923076923,0.46153846153846156,0.3076923076923077,0.1384615384615384,0.0,2
Punahele Soriano,0,Fading Contender,29.0,16,0.75,0.5625,-0.15000000000000002,-0.3625,0.0,2
Quang Le,0,Fading Contender,29.0,12,0.75,0.5,-0.35,-0.09999999999999998,3.0,3
Quillan Salkilld,2,Elite Finisher,29.0,11,0.9090909090909091,0.6363636363636364,0.09090909090909094,-0.036363636363636376,1.0,1
Quinn Mulhern,1,Veteran Contender,41.6,21,0.8571428571428571,0.6666666666666666,-0.2571428571428571,-0.4666666666666666,2.0,1
Rachael Ostovich,4,Active Performer,35.2,9,0.4444444444444444,0.2222222222222222,-0.0444444444444444,-0.0222222222222222,1.0,2
Rafa Garcia,0,Fading Contender,29.0,22,0.8181818181818182,0.4090909090909091,-0.018181818181818188,-0.4090909090909091,5.0,2
Rafael Alves,4,Active Performer,29.0,32,0.625,0.46875,-0.22499999999999998,-0.06874999999999998,1.0,2
Rafael Cerqueira,0,Fading Contender,29.0,19,0.6842105263157895,0.5789473684210527,-0.08421052631578951,-0.37894736842105264,1.0,2
Rafael Dos Anjos,0,Fading Contender,29.0,50,0.68,0.32,-0.28,-0.12,1.0,2
Rafael Estevam,2,Elite Finisher,29.0,15,1.0,0.4666666666666667,0.0,-0.26666666666666666,3.0,0
Rafael Feijao,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Rafael Fiziev,0,Fading Contender,29.0,19,0.7894736842105263,0.5263157894736842,-0.3894736842105263,-0.32631578947368417,3.0,3
Rafael Natal,1,Veteran Contender,43.4,30,0.7,0.4,-0.09999999999999998,-0.2,1.0,2
Rafael Tobias,2,Elite Finisher,29.0,15,0.9333333333333333,0.7333333333333333,0.06666666666666665,0.06666666666666676,0.0,1
Rafaello Oliveira,1,Veteran Contender,44.3,24,0.7083333333333334,0.375,-0.30833333333333335,-0.175,3.0,2
Ramazan Emeev,3,Veteran Contender,39.0,28,0.7857142857142857,0.39285714285714285,-0.18571428571428572,-0.39285714285714285,10.0,2
Ramazan Temirov,2,Elite Finisher,29.0,1,1.0,1.0,0.0,0.0,0.0,0
Ramiz Brahimaj,2,Elite Finisher,29.0,19,0.7368421052631579,0.7368421052631579,0.06315789473684219,0.06315789473684219,0.0,1
Ramon Taveras,0,Fading Contender,29.0,13,0.7692307692307693,0.6153846153846154,-0.1692307692307693,-0.2153846153846154,1.0,1
Ramona Pascual,4,Active Performer,37.6,11,0.5454545454545454,0.45454545454545453,-0.1454545454545454,-0.05454545454545451,2.0,3
Rampage Jackson,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Ramsey Nijem,3,Veteran Contender,38.1,18,0.5555555555555556,0.2777777777777778,-0.35555555555555557,-0.2777777777777778,4.0,3
Randa Markos,3,Veteran Contender,40.8,22,0.45454545454545453,0.18181818181818182,-0.2545454545454545,-0.18181818181818182,5.0,4
Randy Brown,2,Elite Finisher,29.0,28,0.75,0.4642857142857143,-0.15000000000000002,-0.06428571428571428,0.0,1
Randy Costa,0,Fading Contender,31.8,12,0.6666666666666666,0.6666666666666666,-0.2666666666666666,-0.2666666666666666,0.0,3
Randy Couture,1,Veteran Contender,62.9,29,0.6551724137931034,0.3793103448275862,-0.05517241379310345,0.020689655172413834,0.0,2
Rani Yahya,0,Fading Contender,29.0,43,0.6976744186046512,0.5116279069767442,-0.29767441860465116,-0.3116279069767442,1.0,2
Raoni Barcelos,0,Fading Contender,29.0,25,0.8,0.44,-0.20000000000000007,-0.24,1.0,2
Raphael Assuncao,0,Fading Contender,29.0,40,0.75,0.35,-0.55,-0.35,5.0,4
Raphael Pessoa,3,Veteran Contender,37.2,16,0.625,0.4375,-0.625,-0.4375,6.0,5
Raphael Pessoa Nunes,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Raquel Pennington,4,Active Performer,29.0,24,0.6666666666666666,0.20833333333333334,0.33333333333333337,-0.008333333333333331,2.0,2
Rashad Coulter,1,Veteran Contender,44.5,13,0.6923076923076923,0.6153846153846154,-0.29230769230769227,-0.4153846153846154,3.0,3
Rashad Evans,1,Veteran Contender,46.6,28,0.6785714285714286,0.32142857142857145,-0.6785714285714286,-0.32142857142857145,4.0,5
Rashid Magomedov,1,Veteran Contender,41.4,33,0.7575757575757576,0.3939393939393939,-0.35757575757575755,-0.1939393939393939,2.0,2
Raul Rosas Jr.,2,Elite Finisher,29.0,13,0.9230769230769231,0.6153846153846154,0.07692307692307687,-0.2153846153846154,2.0,1
Raulian Paiva,3,Veteran Contender,30.6,30,0.7666666666666667,0.23333333333333334,-0.3666666666666667,-0.23333333333333334,7.0,3
Ravena Oliveira,2,Elite Finisher,29.0,11,0.6363636363636364,0.6363636363636364,-0.036363636363636376,-0.036363636363636376,1.0,2
Ray Borg,3,Veteran Contender,32.8,20,0.75,0.35,0.050000000000000044,-0.35,10.0,2
Ray Rodriguez,4,Active Performer,38.4,23,0.6956521739130435,0.4782608695652174,-0.09565217391304348,0.12173913043478257,0.0,2
Rayanne dos Santos,0,Fading Contender,29.0,22,0.6363636363636364,0.45454545454545453,-0.036363636363636376,-0.2545454545454545,3.0,2
Regina Tarin,2,Elite Finisher,29.0,7,1.0,0.8571428571428571,0.0,0.1428571428571429,0.0,0
Reginaldo Vieira,4,Active Performer,43.5,26,0.6923076923076923,0.5384615384615384,-0.09230769230769231,0.06153846153846154,1.0,3
Rei Tsuruya,2,Elite Finisher,29.0,11,1.0,0.8181818181818182,0.0,-0.21818181818181825,0.0,0
Reinier de Ridder,2,Elite Finisher,29.0,24,0.875,0.75,-0.07499999999999996,-0.15000000000000002,1.0,2
Renan Barao,3,Veteran Contender,39.3,44,0.7727272727272727,0.5227272727272727,-0.7727272727272727,-0.5227272727272727,7.0,5
Renato Moicano,4,Active Performer,29.0,19,0.631578947368421,0.42105263157894735,-0.03157894736842104,-0.021052631578947323,1.0,2
Renee Forte,1,Veteran Contender,39.1,11,0.7272727272727273,0.36363636363636365,-0.32727272727272727,-0.16363636363636364,2.0,1
Renzo Gracie,1,Veteran Contender,59.2,22,0.5909090909090909,0.4090909090909091,0.009090909090909038,-0.2090909090909091,2.0,3
Reuben Duran,1,Veteran Contender,42.9,20,0.6,0.4,0.0,-0.4,4.0,2
Reza Madadi,1,Veteran Contender,47.9,19,0.7368421052631579,0.5263157894736842,-0.33684210526315783,-0.12631578947368416,0.0,1
Rhys McKee,2,Elite Finisher,29.0,21,0.6666666666666666,0.6666666666666666,-0.06666666666666665,-0.06666666666666665,2.0,2
Ricardo Abreu,2,Elite Finisher,42.0,5,1.0,1.0,0.0,0.0,0.0,0
Ricardo Almeida,4,Active Performer,49.4,17,0.7647058823529411,0.35294117647058826,0.03529411764705892,-0.15294117647058825,1.0,1
Ricardo Funch,3,Veteran Contender,45.7,14,0.6428571428571429,0.42857142857142855,-0.24285714285714288,-0.22857142857142854,7.0,3
Ricardo Lamas,1,Veteran Contender,44.0,27,0.7037037037037037,0.4074074074074074,-0.3037037037037037,-0.007407407407407363,0.0,2
Ricardo Ramos,0,Fading Contender,29.0,27,0.7037037037037037,0.4444444444444444,-0.3037037037037037,-0.4444444444444444,5.0,2
Ricardo Romero,2,Elite Finisher,48.1,13,0.8461538461538461,0.7692307692307693,-0.0461538461538461,0.03076923076923077,0.0,1
Rich Attonito,1,Veteran Contender,48.9,14,0.7142857142857143,0.42857142857142855,0.08571428571428574,-0.22857142857142854,2.0,1
Richard Walsh,3,Veteran Contender,37.4,13,0.6923076923076923,0.38461538461538464,-0.29230769230769227,-0.38461538461538464,5.0,2
Richardson Moreira,1,Veteran Contender,42.1,12,0.6666666666666666,0.5833333333333334,-0.2666666666666666,-0.38333333333333336,3.0,3
Richie Smullen,2,Elite Finisher,34.7,19,0.7894736842105263,0.631578947368421,0.21052631578947367,0.368421052631579,0.0,2
Richie Vaculik,1,Veteran Contender,42.9,14,0.7142857142857143,0.6428571428571429,-0.3142857142857143,-0.4428571428571429,3.0,2
Rick Glenn,2,Elite Finisher,29.0,3,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1
Rick Story,4,Active Performer,41.7,30,0.7,0.3,0.10000000000000009,-0.09999999999999998,4.0,2
Ricky Glenn,0,Fading Contender,29.0,33,0.6666666666666666,0.48484848484848486,-0.4666666666666666,-0.28484848484848485,3.0,4
Ricky Rainey,1,Veteran Contender,42.9,18,0.7222222222222222,0.4444444444444444,-0.12222222222222223,-0.2444444444444444,3.0,1
Ricky Simon,0,Fading Contender,29.0,30,0.7333333333333333,0.36666666666666664,-0.33333333333333326,-0.16666666666666663,1.0,4
Ricky Turcios,3,Veteran Contender,29.0,18,0.6666666666666666,0.2222222222222222,-0.4666666666666666,-0.2222222222222222,5.0,3
Riki Fukuda,4,Active Performer,45.3,33,0.7272727272727273,0.36363636363636365,-0.12727272727272732,0.036363636363636376,1.0,1
Rin Nakai,2,Elite Finisher,39.6,30,0.9,0.7,0.09999999999999998,0.30000000000000004,0.0,2
Rinat Fakhretdinov,0,Fading Contender,29.0,25,0.92,0.68,-0.12,-0.48000000000000004,2.0,1
Rinya Nakamura,2,Elite Finisher,29.0,10,0.9,0.6,-0.09999999999999998,-0.19999999999999996,2.0,1
Rizvan Kuniev,2,Elite Finisher,29.0,18,0.7222222222222222,0.5555555555555556,-0.12222222222222223,0.0444444444444444,0.0,2
Roan Carneiro,1,Veteran Contender,47.9,33,0.6363636363636364,0.36363636363636365,-0.23636363636363633,-0.16363636363636364,3.0,2
Rob Broughton,4,Active Performer,43.2,23,0.6521739130434783,0.5217391304347826,-0.05217391304347829,0.07826086956521738,1.0,2
Rob Emerson,4,Active Performer,44.8,6,0.5,0.16666666666666666,0.09999999999999998,0.033333333333333354,2.0,2
Rob Font,0,Fading Contender,29.0,31,0.7096774193548387,0.41935483870967744,-0.3096774193548387,-0.41935483870967744,4.0,2
Rob Kimmons,1,Veteran Contender,45.3,33,0.7575757575757576,0.6363636363636364,-0.35757575757575755,-0.23636363636363633,0.0,3
Rob Whiteford,4,Active Performer,29.0,22,0.7272727272727273,0.4090909090909091,-0.12727272727272732,-0.009090909090909094,1.0,2
Rob Wilkinson,0,Fading Contender,34.2,24,0.7916666666666666,0.7083333333333334,-0.3916666666666666,-0.5083333333333333,2.0,2
Robbie Lawler,0,Fading Contender,29.0,47,0.6170212765957447,0.46808510638297873,-0.41702127659574467,-0.2680851063829787,0.0,4
Robelis Despaigne,2,Elite Finisher,29.0,7,0.7142857142857143,0.7142857142857143,-0.11428571428571432,-0.11428571428571432,1.0,2
Robert Bryczek,2,Elite Finisher,29.0,23,0.7391304347826086,0.5652173913043478,0.0608695652173914,0.23478260869565226,0.0,2
Robert Peralta,4,Active Performer,40.2,8,0.625,0.25,-0.025000000000000022,0.15000000000000002,1.0,1
Robert Ruchala,0,Fading Contender,29.0,14,0.7857142857142857,0.42857142857142855,-0.3857142857142857,-0.028571428571428525,1.0,2
Robert Valentin,0,Fading Contender,29.0,18,0.5555555555555556,0.5,-0.35555555555555557,-0.3,3.0,4
Robert Whittaker,0,Fading Contender,29.0,36,0.7777777777777778,0.4444444444444444,-0.1777777777777778,-0.2444444444444444,0.0,2
Roberto Romero,4,Active Performer,29.0,14,0.5714285714285714,0.35714285714285715,-0.17142857142857137,-0.15714285714285714,1.0,2
Roberto Sanchez,2,Elite Finisher,29.0,9,0.8888888888888888,0.7777777777777778,-0.0888888888888888,0.022222222222222254,1.0,1
Rocco Martin,0,Fading Contender,29.0,23,0.7391304347826086,0.43478260869565216,-0.13913043478260867,-0.23478260869565215,3.0,2
Rocky Lee,4,Active Performer,39.1,9,0.4444444444444444,0.3333333333333333,-0.2444444444444444,-0.1333333333333333,1.0,3
Rodney Wallace,3,Veteran Contender,44.5,42,0.6190476190476191,0.21428571428571427,-0.41904761904761906,-0.21428571428571427,6.0,3
Rodolfo Bellato,0,Fading Contender,29.0,18,0.7222222222222222,0.6666666666666666,-0.3222222222222222,-0.2666666666666666,2.0,3
Rodolfo Rubio,0,Fading Contender,29.0,34,0.5882352941176471,0.5294117647058824,-0.18823529411764706,-0.12941176470588234,0.0,2
Rodolfo Vieira,0,Fading Contender,29.0,15,0.8,0.7333333333333333,-0.20000000000000007,-0.33333333333333326,1.0,1
Rodrigo Damm,1,Veteran Contender,46.3,20,0.6,0.4,-0.19999999999999996,-0.4,4.0,2
Rodrigo Nascimento,3,Veteran Contender,29.0,18,0.6666666666666666,0.4444444444444444,-0.4666666666666666,-0.4444444444444444,9.0,3
Rodrigo Sezinando,2,Elite Finisher,29.0,9,0.8888888888888888,0.7777777777777778,-0.0888888888888888,0.022222222222222254,0.0,1
Rodrigo de Lima,4,Active Performer,35.2,1,0.0,0.0,0.0,0.0,0.0,1
Roger Bowling,1,Veteran Contender,43.4,18,0.6666666666666666,0.5555555555555556,-0.4666666666666666,-0.35555555555555557,4.0,4
Roger Gracie,1,Veteran Contender,44.6,9,0.7777777777777778,0.6666666666666666,-0.1777777777777778,-0.2666666666666666,1.0,1
Roger Hollett,1,Veteran Contender,47.6,17,0.7647058823529411,0.6470588235294118,0.03529411764705892,-0.24705882352941178,1.0,2
Roger Narvaez,1,Veteran Contender,42.7,11,0.7272727272727273,0.5454545454545454,-0.32727272727272727,-0.3454545454545454,0.0,1
Roger Zapata,2,Elite Finisher,40.0,5,0.8,0.6,0.0,0.0,0.0,1
Rogerio Bontorin,0,Fading Contender,34.0,24,0.7083333333333334,0.5833333333333334,-0.5083333333333333,-0.5833333333333334,5.0,5
Rogerio Nogueira,1,Veteran Contender,49.9,32,0.71875,0.4375,-0.31875,-0.03749999999999998,0.0,2
Roland Delorme,1,Veteran Contender,42.4,14,0.6428571428571429,0.5714285714285714,-0.4428571428571429,-0.5714285714285714,4.0,3
Rolando Bedoya,0,Fading Contender,29.0,20,0.7,0.35,-0.7,-0.35,4.0,5
Rolando Dy,3,Veteran Contender,35.7,28,0.5,0.21428571428571427,-0.3,-0.21428571428571427,8.0,4
Roldan Sangcha-an,2,Elite Finisher,29.0,6,0.6666666666666666,0.6666666666666666,-0.06666666666666665,-0.06666666666666665,1.0,2
Roman Bogatov,2,Elite Finisher,35.4,14,0.9285714285714286,0.5,-0.12857142857142856,-0.09999999999999998,0.0,1
Roman Dolidze,0,Fading Contender,29.0,19,0.7894736842105263,0.5789473684210527,-0.18947368421052635,-0.37894736842105264,1.0,2
Roman Kopylov,0,Fading Contender,29.0,18,0.7777777777777778,0.6666666666666666,-0.1777777777777778,-0.2666666666666666,0.0,2
Roman Salazar,3,Veteran Contender,38.2,24,0.5416666666666666,0.3333333333333333,-0.3416666666666666,-0.3333333333333333,4.0,4
Ron Stallings,1,Veteran Contender,43.3,23,0.6086956521739131,0.5217391304347826,-0.20869565217391306,-0.5217391304347826,4.0,2
Ronaldo Rodriguez,2,Elite Finisher,29.0,19,0.8947368421052632,0.631578947368421,0.10526315789473684,-0.03157894736842104,0.0,1
Ronda Rousey,2,Elite Finisher,39.3,13,0.9230769230769231,0.9230769230769231,-0.12307692307692308,-0.12307692307692308,0.0,1
Rong Zhu,4,Active Performer,29.0,4,0.0,0.0,0.0,0.0,3.0,4
Rongzhu,4,Active Performer,29.0,8,0.625,0.375,0.17500000000000004,0.025000000000000022,1.0,1
Ronnie Lawrence,4,Active Performer,33.9,10,0.8,0.4,0.0,-0.2,1.0,1
Ronny Markes,4,Active Performer,38.1,35,0.7142857142857143,0.5142857142857142,0.08571428571428574,0.2857142857142858,0.0,2
Rony Jason,1,Veteran Contender,42.1,8,0.5,0.375,-0.3,-0.175,2.0,3
Ronys Torres,1,Veteran Contender,50.7,54,0.7962962962962963,0.6111111111111112,-0.1962962962962963,-0.6111111111111112,7.0,3
Roosevelt Roberts,0,Fading Contender,29.0,17,0.7058823529411765,0.5294117647058824,-0.3058823529411765,-0.32941176470588235,1.0,3
Roque Martinez,1,Veteran Contender,40.2,31,0.6129032258064516,0.3870967741935484,-0.012903225806451646,-0.3870967741935484,4.0,4
Rory MacDonald,1,Veteran Contender,36.8,33,0.696969696969697,0.48484848484848486,-0.296969696969697,-0.08484848484848484,0.0,2
Rory Markham,1,Veteran Contender,44.1,22,0.7272727272727273,0.7272727272727273,-0.32727272727272727,-0.32727272727272727,1.0,2
Rose Namajunas,3,Veteran Contender,29.0,23,0.6956521739130435,0.34782608695652173,-0.09565217391304348,-0.34782608695652173,7.0,2
Rosi Sexton,1,Veteran Contender,48.8,17,0.7647058823529411,0.5294117647058824,-0.16470588235294115,-0.32941176470588235,3.0,2
Ross Pearson,3,Veteran Contender,41.6,37,0.5405405405405406,0.32432432432432434,-0.34054054054054056,-0.32432432432432434,10.0,4
Rostem Akman,0,Fading Contender,34.4,11,0.6363636363636364,0.5454545454545454,-0.43636363636363634,-0.5454545454545454,4.0,4
Rousimar Palhares,1,Veteran Contender,46.2,32,0.59375,0.5,-0.59375,-0.5,4.0,5
Roxanne Modafferi,3,Veteran Contender,43.6,44,0.5681818181818182,0.20454545454545456,-0.1681818181818182,-0.20454545454545456,7.0,6
Roy Nelson,3,Veteran Contender,49.9,43,0.5581395348837209,0.46511627906976744,-0.3581395348837209,-0.2651162790697674,7.0,5
Royston Wee,2,Elite Finisher,39.5,4,1.0,0.5,0.0,0.0,1.0,0
Ruan Potts,1,Veteran Contender,48.2,17,0.6470588235294118,0.6470588235294118,-0.04705882352941182,-0.04705882352941182,0.0,5
Ruslan Magomedov,3,Veteran Contender,39.5,18,0.8333333333333334,0.3333333333333333,-0.2333333333333334,-0.3333333333333333,8.0,2
Russell Doane,1,Veteran Contender,39.7,24,0.6666666666666666,0.5,-0.2666666666666666,-0.3,1.0,4
Rustam Khabilov,3,Veteran Contender,39.5,27,0.8518518518518519,0.3333333333333333,-0.051851851851851816,-0.3333333333333333,9.0,2
Ryan Bader,3,Veteran Contender,42.9,39,0.7948717948717948,0.41025641025641024,0.005128205128205221,-0.21025641025641023,6.0,2
Ryan Benoit,1,Veteran Contender,36.7,17,0.5882352941176471,0.5294117647058824,-0.18823529411764706,-0.32941176470588235,1.0,2
Ryan Couture,1,Veteran Contender,43.7,17,0.6470588235294118,0.4117647058823529,-0.24705882352941178,-0.2117647058823529,3.0,2
Ryan Gandra,2,Elite Finisher,29.0,10,0.9,0.7,0.09999999999999998,0.30000000000000004,0.0,1
Ryan Hall,1,Veteran Contender,41.2,10,0.8,0.5,0.0,-0.3,1.0,1
Ryan Janes,1,Veteran Contender,44.7,12,0.75,0.5833333333333334,-0.15000000000000002,-0.18333333333333335,2.0,2
Ryan Jensen,4,Active Performer,48.6,28,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,3
Ryan Jimmo,1,Veteran Contender,44.5,23,0.8260869565217391,0.43478260869565216,-0.4260869565217391,-0.23478260869565215,0.0,1
Ryan LaFlare,3,Veteran Contender,42.6,16,0.875,0.4375,-0.275,-0.4375,8.0,1
Ryan Loder,0,Fading Contender,29.0,9,0.7777777777777778,0.5555555555555556,-0.1777777777777778,-0.15555555555555556,0.0,1
Ryan MacDonald,0,Fading Contender,33.1,14,0.7857142857142857,0.5,-0.3857142857142857,-0.09999999999999998,0.0,2
Ryan McGillivray,4,Active Performer,39.6,18,0.6666666666666666,0.6111111111111112,-0.06666666666666665,-0.011111111111111183,1.0,2
Ryan Spann,0,Fading Contender,29.0,36,0.6666666666666666,0.5833333333333334,-0.2666666666666666,-0.18333333333333335,1.0,3
Sabah Homasi,4,Active Performer,37.6,28,0.6071428571428571,0.5,-0.20714285714285707,-0.09999999999999998,0.0,3
Sabina Mazo,4,Active Performer,29.1,13,0.6923076923076923,0.23076923076923078,-0.29230769230769227,-0.03076923076923077,2.0,3
Sage Northcutt,0,Fading Contender,30.2,14,0.7857142857142857,0.5714285714285714,-0.18571428571428572,-0.3714285714285714,0.0,1
Sai Wang,2,Elite Finisher,40.3,37,0.8108108108108109,0.7027027027027027,0.18918918918918914,0.29729729729729726,0.0,2
Said Nurmagomedov,0,Fading Contender,29.0,22,0.8181818181818182,0.5454545454545454,-0.21818181818181825,-0.1454545454545454,0.0,1
Saidyokub Kakhramonov,2,Elite Finisher,30.5,15,0.8,0.5333333333333333,0.0,-0.1333333333333333,0.0,1
Saimon Oliveira,0,Fading Contender,29.0,24,0.75,0.6666666666666666,-0.35,-0.4666666666666666,3.0,3
Sako Chivitchian,2,Elite Finisher,42.2,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Salim Touahri,1,Veteran Contender,36.6,14,0.7142857142857143,0.5714285714285714,-0.3142857142857143,-0.17142857142857137,2.0,3
Sam Alvey,3,Veteran Contender,40.0,53,0.6226415094339622,0.41509433962264153,-0.6226415094339622,-0.41509433962264153,9.0,9
Sam Hughes,4,Active Performer,29.0,19,0.631578947368421,0.3157894736842105,0.16842105263157903,-0.1157894736842105,6.0,4
Sam Patterson,2,Elite Finisher,29.0,18,0.8333333333333334,0.8333333333333334,-0.033333333333333326,-0.033333333333333326,0.0,1
Sam Sicilia,3,Veteran Contender,40.3,28,0.6071428571428571,0.42857142857142855,-0.20714285714285707,-0.42857142857142855,8.0,3
Sam Stout,3,Veteran Contender,42.0,32,0.625,0.3125,-0.22499999999999998,-0.3125,7.0,2
Sangwook Kim,2,Elite Finisher,29.0,20,0.8,0.7,0.19999999999999996,-0.09999999999999998,0.0,2
Santiago Luna,2,Elite Finisher,29.0,7,1.0,1.0,0.0,0.0,0.0,0
Santiago Ponzinibbio,0,Fading Contender,29.0,40,0.775,0.6,-0.375,-0.19999999999999996,2.0,2
Saparbeg Safarov,2,Elite Finisher,39.6,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Sara McMann,4,Active Performer,45.6,20,0.7,0.35,-0.09999999999999998,-0.14999999999999997,0.0,2
Sarah Alpar,4,Active Performer,34.9,14,0.6428571428571429,0.2857142857142857,-0.04285714285714293,0.11428571428571432,0.0,1
Sarah Frota,1,Veteran Contender,39.1,14,0.7142857142857143,0.5714285714285714,-0.5142857142857142,-0.3714285714285714,4.0,4
