date,f1_name,f2_name,weight_class,no_of_rounds,m1_prob,m2a_prob,m2a_pick,pick_novig,gap,gap_size,gap_zone,gap_zone_label,gap_direction,closing_odds,m1_m2a_agree,vegas_agree,triple_agree,m2b_win_prob,m2b_confidence,pick_won,split
2019-08-10,Enrique Barzola,Bobby Moffett,Featherweight,3,0.6028,0.5841,Enrique Barzola,0.604,-0.02,0.02,1,Strong,-1,-165.0,1,1,1,0.673,HIGH,1,train
2019-08-10,Gilbert Burns,Aleksei Kunchenko,Welterweight,3,0.5643,0.4819,Aleksei Kunchenko,0.562,-0.044,0.044,3,Watch,-1,-140.0,0,1,0,0.3369,LOW,0,train
2019-08-10,Rogerio Bontorin,Raulian Paiva,Flyweight,3,0.5829,0.5444,Rogerio Bontorin,0.4783,0.0661,0.0661,4,Value,1,100.0,1,0,0,0.7707,LOCK,1,train
2019-08-10,Chris Gutierrez,Geraldo de Freitas,Bantamweight,3,0.6029,0.4848,Geraldo de Freitas,0.6187,-0.1035,0.1035,6,Max Value,-1,-175.0,0,1,0,0.3145,LOW,0,train
2019-08-10,Alex Da Silva,Kazula Vargas,Lightweight,3,0.4156,0.6259,Alex Da Silva,0.7147,-0.0888,0.0888,5,Strong Value,-1,-280.0,0,1,0,0.3874,LOW,1,train
2019-08-03,Colby Covington,Robbie Lawler,Welterweight,5,0.6419,0.7461,Colby Covington,0.7241,0.022,0.022,2,Lean,1,-300.0,1,1,1,0.7957,LOCK,1,train
2019-08-03,Clay Guida,Jim Miller,Lightweight,3,0.3421,0.3116,Jim Miller,0.573,0.1155,0.1155,6,Max Value,1,-140.0,1,1,1,0.873,LOCK,1,train
2019-08-03,Joaquim Silva,Nasrat Haqparast,Lightweight,3,0.5527,0.2567,Nasrat Haqparast,0.7667,-0.0234,0.0234,2,Lean,-1,-380.0,0,1,0,0.5687,MEDIUM,1,train
2019-08-03,Trevin Giles,Gerald Meerschaert,Middleweight,3,0.6709,0.6716,Trevin Giles,0.6115,0.0601,0.0601,4,Value,1,-170.0,1,1,1,0.822,LOCK,0,train
2019-08-03,Scott Holtzman,Dong Hyun Ma,Lightweight,3,0.7359,0.8161,Scott Holtzman,0.7697,0.0464,0.0464,3,Watch,1,-390.0,1,1,1,0.9615,LOCK,1,train
2019-08-03,Kennedy Nzechukwu,Darko Stosic,Light Heavyweight,3,0.6297,0.5833,Kennedy Nzechukwu,0.4783,0.1051,0.1051,6,Max Value,1,100.0,1,0,0,0.8527,LOCK,1,train
2019-08-03,Salim Touahri,Mickey Gall,Welterweight,3,0.3581,0.361,Mickey Gall,0.4783,0.1608,0.1608,6,Max Value,1,100.0,1,0,0,0.8585,LOCK,1,train
2019-08-03,Matt Schnell,Jordan Espinosa,Flyweight,3,0.4118,0.409,Jordan Espinosa,0.5983,-0.0073,0.0073,0,Lock,-1,-155.0,1,1,1,0.6526,HIGH,0,train
2019-08-03,Cole Williams,Claudio Silva,Welterweight,3,0.1005,0.2406,Claudio Silva,0.8163,-0.0568,0.0568,4,Value,-1,-550.0,1,1,1,0.9614,LOCK,1,train
2019-07-27,Max Holloway,Frankie Edgar,Featherweight,5,0.8365,0.7749,Max Holloway,0.7428,0.0321,0.0321,3,Watch,1,-335.0,1,1,1,0.9683,LOCK,1,train
2019-07-27,Niko Price,Geoff Neal,Welterweight,3,0.3959,0.2616,Geoff Neal,0.7428,-0.0044,0.0044,0,Lock,-1,-335.0,1,1,1,0.8153,LOCK,1,train
2019-07-27,Arman Tsarukyan,Olivier Aubin-Mercier,Lightweight,3,0.6203,0.6364,Arman Tsarukyan,0.604,0.0324,0.0324,3,Watch,1,-165.0,1,1,1,0.7567,LOCK,1,train
2019-07-27,Krzystof Jotko,Marc-Andre Barriault,Middleweight,3,0.3715,0.5188,Krzystof Jotko,0.604,-0.0852,0.0852,5,Strong Value,-1,-165.0,0,1,0,0.3044,LOW,1,train
2019-07-27,Hakeem Dawodu,Yoshinori Horie,Featherweight,3,0.8334,0.8251,Hakeem Dawodu,0.7857,0.0393,0.0393,3,Watch,1,-440.0,1,1,1,0.9796,LOCK,1,train
2019-07-27,Gavin Tucker,Seungwoo Choi,Featherweight,3,0.7869,0.6419,Gavin Tucker,0.438,0.204,0.204,6,Max Value,1,120.0,1,0,0,0.9224,LOCK,1,train
2019-07-27,Deiveson Figueiredo,Alexandre Pantoja,Flyweight,3,0.5617,0.4489,Alexandre Pantoja,0.562,-0.011,0.011,1,Strong,-1,-140.0,0,1,0,0.4175,LOW,0,train
2019-07-27,Kyle Stewart,Erik Koch,Welterweight,3,0.2686,0.3444,Erik Koch,0.562,0.0936,0.0936,5,Strong Value,1,-140.0,1,1,1,0.8936,LOCK,1,train
2019-07-20,Leon Edwards,Rafael Dos Anjos,Welterweight,5,0.5635,0.517,Leon Edwards,0.5,0.017,0.017,1,Strong,1,-110.0,1,0,0,0.6233,MEDIUM,1,train
2019-07-20,Walt Harris,Aleksei Oleinik,Heavyweight,3,0.5324,0.4729,Aleksei Oleinik,0.4202,0.107,0.107,6,Max Value,1,130.0,0,0,0,0.4328,LOW,0,train
2019-07-20,Greg Hardy,Juan Adams,Heavyweight,3,0.3985,0.395,Juan Adams,0.5108,0.0942,0.0942,5,Strong Value,1,-115.0,1,1,1,0.7336,HIGH,0,train
2019-07-20,James Vick,Dan Hooker,Lightweight,3,0.4447,0.4571,Dan Hooker,0.5325,0.0104,0.0104,1,Strong,1,-125.0,1,1,1,0.6181,MEDIUM,1,train
2019-07-20,Francisco Trinaldo,Alexander Hernandez,Lightweight,3,0.5907,0.3828,Alexander Hernandez,0.6889,-0.0717,0.0717,4,Value,-1,-250.0,0,1,0,0.4167,LOW,1,train
2019-07-20,Ben Rothwell,Andrei Arlovski,Heavyweight,3,0.4631,0.6013,Ben Rothwell,0.6187,-0.0174,0.0174,1,Strong,-1,-175.0,0,1,0,0.4137,LOW,0,train
2019-07-20,Alex Caceres,Steven Peterson,Featherweight,3,0.7035,0.6107,Alex Caceres,0.5108,0.0999,0.0999,5,Strong Value,1,-115.0,1,1,1,0.8972,LOCK,1,train
2019-07-20,Klidson Abreu,Sam Alvey,Light Heavyweight,3,0.5303,0.5789,Klidson Abreu,0.604,-0.0251,0.0251,2,Lean,-1,-165.0,1,1,1,0.532,LOW,1,train
2019-07-20,Ray Borg,Gabriel Silva,Bantamweight,3,0.7481,0.757,Ray Borg,0.6279,0.1291,0.1291,6,Max Value,1,-185.0,1,1,1,0.9461,LOCK,1,train
2019-07-20,Jin Soo Son,Mario Bautista,Bantamweight,3,0.2179,0.4322,Mario Bautista,0.3885,0.1793,0.1793,6,Max Value,1,150.0,1,0,0,0.9113,LOCK,1,train
2019-07-20,Felipe Colares,Domingo Pilarte,Bantamweight,3,0.4677,0.2219,Domingo Pilarte,0.7727,0.0054,0.0054,0,Lock,1,-400.0,1,1,1,0.7322,HIGH,0,train
2019-07-13,Ricky Simon,Urijah Faber,Bantamweight,3,0.5632,0.6946,Ricky Simon,0.7662,-0.0716,0.0716,4,Value,-1,-355.0,1,1,1,0.636,MEDIUM,0,train
2019-07-13,Josh Emmett,Mirsad Bektic,Featherweight,3,0.349,0.3733,Mirsad Bektic,0.6115,0.0152,0.0152,1,Strong,1,-170.0,1,1,1,0.7788,LOCK,0,train
2019-07-13,Karl Roberson,Wellington Turman,Middleweight,3,0.5893,0.6253,Karl Roberson,0.6581,-0.0328,0.0328,3,Watch,-1,-220.0,1,1,1,0.6748,HIGH,1,train
2019-07-13,Cezar Ferreira,Marvin Vettori,Middleweight,3,0.456,0.3799,Marvin Vettori,0.6581,-0.038,0.038,3,Watch,-1,-220.0,1,1,1,0.6072,MEDIUM,1,train
2019-07-13,Sheymon Moraes,Andre Fili,Featherweight,3,0.4084,0.42,Andre Fili,0.5963,-0.0163,0.0163,1,Strong,-1,-160.0,1,1,1,0.6558,HIGH,1,train
2019-07-13,Ryan Hall,Darren Elkins,Featherweight,3,0.4794,0.4425,Darren Elkins,0.5108,0.0467,0.0467,3,Watch,1,-115.0,1,1,1,0.5717,MEDIUM,0,train
2019-07-13,Jonathan Martinez,Liu Pingyuan,Bantamweight,3,0.7314,0.5623,Jonathan Martinez,0.3419,0.2205,0.2205,6,Max Value,1,180.0,1,0,0,0.9006,LOCK,1,train
2019-07-13,Vince Morales,Benito Lopez,Bantamweight,3,0.4188,0.4201,Benito Lopez,0.5,0.0799,0.0799,4,Value,1,-105.0,1,1,1,0.6924,HIGH,1,train
2019-07-06,Thiago Santos,Jon Jones,Light Heavyweight,5,0.3564,0.1639,Jon Jones,0.8358,0.0003,0.0003,0,Lock,1,-670.0,1,1,1,0.8956,LOCK,1,train
2019-07-06,Jorge Masvidal,Ben Askren,Welterweight,3,0.8319,0.556,Jorge Masvidal,0.3419,0.2141,0.2141,6,Max Value,1,180.0,1,0,0,0.91,LOCK,1,train
2019-07-06,Luke Rockhold,Jan Blachowicz,Light Heavyweight,3,0.5205,0.6176,Luke Rockhold,0.698,-0.0804,0.0804,5,Strong Value,-1,-260.0,1,1,1,0.4994,LOW,0,train
2019-07-06,Michael Chiesa,Diego Sanchez,Welterweight,3,0.7004,0.7832,Michael Chiesa,0.7667,0.0166,0.0166,1,Strong,1,-380.0,1,1,1,0.9151,LOCK,1,train
2019-07-06,Gilbert Melendez,Arnold Allen,Featherweight,3,0.2809,0.2545,Arnold Allen,0.7328,0.0127,0.0127,1,Strong,1,-320.0,1,1,1,0.9262,LOCK,1,train
2019-07-06,Nohelin Hernandez,Marlon Vera,Bantamweight,3,0.2427,0.184,Marlon Vera,0.7966,0.0194,0.0194,1,Strong,1,-470.0,1,1,1,0.9702,LOCK,1,train
2019-07-06,Edmen Shahbazyan,Jack Marshman,Middleweight,3,0.8645,0.8363,Edmen Shahbazyan,0.8315,0.0048,0.0048,0,Lock,1,-570.0,1,1,1,0.9754,LOCK,1,train
2019-07-06,Chance Rencountre,Ismail Naurdiev,Welterweight,3,0.1078,0.1886,Ismail Naurdiev,0.8199,-0.0085,0.0085,0,Lock,-1,-570.0,1,1,1,0.9488,LOCK,0,train
2019-06-29,Francis Ngannou,Junior Dos Santos,Heavyweight,5,0.438,0.5921,Francis Ngannou,0.6581,-0.066,0.066,4,Value,-1,-220.0,0,1,0,0.3581,LOW,1,train
2019-06-29,Jussier Formiga,Joseph Benavidez,Flyweight,3,0.4039,0.3994,Joseph Benavidez,0.5325,0.0681,0.0681,4,Value,1,-125.0,1,1,1,0.7533,LOCK,1,train
2019-06-29,Demian Maia,Rocco Martin,Welterweight,3,0.6918,0.7267,Demian Maia,0.6345,0.0922,0.0922,5,Strong Value,1,-190.0,1,1,1,0.9077,LOCK,1,train
2019-06-29,Roosevelt Roberts,Vinc Pichel,Lightweight,3,0.4279,0.6174,Roosevelt Roberts,0.6841,-0.0667,0.0667,4,Value,-1,-245.0,0,1,0,0.3609,LOW,0,train
2019-06-29,Marco Polo Reyes,Drew Dober,Lightweight,3,0.3436,0.2103,Drew Dober,0.7831,0.0066,0.0066,0,Lock,1,-430.0,1,1,1,0.8658,LOCK,1,train
2019-06-29,Alonzo Menifield,Paul Craig,Light Heavyweight,3,0.6447,0.6955,Alonzo Menifield,0.7521,-0.0565,0.0565,4,Value,-1,-350.0,1,1,1,0.7951,LOCK,1,train
2019-06-29,Journey Newson,Ricardo Ramos,Bantamweight,3,0.3887,0.2156,Ricardo Ramos,0.7667,0.0177,0.0177,1,Strong,1,-380.0,1,1,1,0.8585,LOCK,1,train
2019-06-29,Vinicius Moreira,Eryk Anders,Light Heavyweight,3,0.2164,0.23,Eryk Anders,0.7241,0.0459,0.0459,3,Watch,1,-300.0,1,1,1,0.9675,LOCK,1,train
2019-06-29,Dan Moret,Jared Gordon,Lightweight,3,0.2829,0.2429,Jared Gordon,0.7521,0.0051,0.0051,0,Lock,1,-350.0,1,1,1,0.9228,LOCK,1,train
2019-06-29,Dalcha Lungiambula,Dequan Townsend,Light Heavyweight,3,0.7937,0.8087,Dalcha Lungiambula,0.7784,0.0302,0.0302,3,Watch,1,-420.0,1,1,1,0.9723,LOCK,1,train
2019-06-29,Junior Albini,Maurice Greene,Heavyweight,3,0.4416,0.4757,Maurice Greene,0.5325,-0.0081,0.0081,0,Lock,-1,-125.0,1,1,1,0.6064,MEDIUM,1,train
2019-06-22,Renato Moicano,Chan Sung Jung,Featherweight,3,0.5024,0.6121,Renato Moicano,0.6581,-0.046,0.046,3,Watch,-1,-220.0,1,1,1,0.5031,LOW,0,train
2019-06-22,Bryan Barberena,Randy Brown,Welterweight,3,0.4593,0.6092,Bryan Barberena,0.6742,-0.065,0.065,4,Value,-1,-235.0,0,1,0,0.3527,LOW,0,train
2019-06-22,Andre Ewell,Anderson Dos Santos,Bantamweight,3,0.7353,0.6327,Andre Ewell,0.562,0.0707,0.0707,4,Value,1,-140.0,1,1,1,0.8829,LOCK,1,train
2019-06-22,Kevin Holland,Alessio Di Chirico,Middleweight,3,0.5838,0.6789,Kevin Holland,0.669,0.0099,0.0099,0,Lock,1,-230.0,1,1,1,0.7482,HIGH,1,train
2019-06-22,Kevin Aguilar,Dan Ige,Featherweight,3,0.3496,0.4362,Dan Ige,0.438,0.1259,0.1259,6,Max Value,1,120.0,1,0,0,0.8521,LOCK,1,train
2019-06-22,Luis Pena,Matt Wiman,Lightweight,3,0.5984,0.7269,Luis Pena,0.7667,-0.0397,0.0397,3,Watch,-1,-380.0,1,1,1,0.8112,LOCK,1,train
2019-06-22,Jairzinho Rozenstruik,Allen Crowder,Heavyweight,3,0.5326,0.5659,Jairzinho Rozenstruik,0.669,-0.1031,0.1031,6,Max Value,-1,-230.0,1,1,1,0.5135,LOW,1,train
2019-06-22,Eric Spicely,Deron Winn,Middleweight,3,0.4359,0.2374,Deron Winn,0.7579,0.0048,0.0048,0,Lock,1,-360.0,1,1,1,0.7757,LOCK,1,train
2019-06-08,Marlon Moraes,Henry Cejudo,Bantamweight,5,0.3559,0.4279,Henry Cejudo,0.396,0.1762,0.1762,6,Max Value,1,145.0,1,0,0,0.8056,LOCK,1,train
2019-06-08,Donald Cerrone,Tony Ferguson,Lightweight,3,0.4334,0.4091,Tony Ferguson,0.6507,-0.0598,0.0598,4,Value,-1,-210.0,1,1,1,0.6265,MEDIUM,1,train
2019-06-08,Petr Yan,Jimmie Rivera,Bantamweight,3,0.6366,0.734,Petr Yan,0.7579,-0.0239,0.0239,2,Lean,-1,-360.0,1,1,1,0.811,LOCK,1,train
2019-06-08,Tai Tuivasa,Blagoy Ivanov,Heavyweight,3,0.6044,0.5753,Tai Tuivasa,0.5963,-0.021,0.021,2,Lean,-1,-160.0,1,1,1,0.6574,HIGH,0,train
2019-06-08,Aljamain Sterling,Pedro Munhoz,Bantamweight,3,0.667,0.6209,Aljamain Sterling,0.5963,0.0246,0.0246,2,Lean,1,-160.0,1,1,1,0.7894,LOCK,1,train
2019-06-08,Calvin Kattar,Ricardo Lamas,Featherweight,3,0.3645,0.4748,Ricardo Lamas,0.3813,0.1439,0.1439,6,Max Value,1,155.0,1,0,0,0.7395,HIGH,0,train
2019-06-08,Bevon Lewis,Darren Stewart,Middleweight,3,0.4553,0.6063,Bevon Lewis,0.6115,-0.0052,0.0052,0,Lock,-1,-170.0,0,1,0,0.4285,LOW,0,train
2019-06-08,Grigorii Popov,Eddie Wineland,Bantamweight,3,0.3648,0.4062,Eddie Wineland,0.5882,0.0056,0.0056,0,Lock,1,-155.0,1,1,1,0.7508,LOCK,1,train
2019-06-01,Anthony Smith,Alexander Gustafsson,Light Heavyweight,5,0.3702,0.2414,Alexander Gustafsson,0.7328,0.0257,0.0257,2,Lean,1,-320.0,1,1,1,0.829,LOCK,0,train
2019-06-01,Jimi Manuwa,Aleksandar Rakic,Light Heavyweight,3,0.3085,0.3511,Aleksandar Rakic,0.6935,-0.0446,0.0446,3,Watch,-1,-255.0,1,1,1,0.8157,LOCK,1,train
2019-06-01,Chris Fishgold,Makwan Amirkhani,Featherweight,3,0.4669,0.471,Makwan Amirkhani,0.5427,-0.0138,0.0138,1,Strong,-1,-130.0,1,1,1,0.5802,MEDIUM,1,train
2019-06-01,Christos Giagos,Damir Hadzovic,Lightweight,3,0.4454,0.3816,Damir Hadzovic,0.604,0.0143,0.0143,1,Strong,1,-165.0,1,1,1,0.647,MEDIUM,0,train
2019-06-01,Daniel Teymur,Sung Bin Jo,Featherweight,3,0.5874,0.5122,Daniel Teymur,0.4573,0.055,0.055,4,Value,1,110.0,1,0,0,0.7586,LOCK,1,train
2019-06-01,Rostem Akman,Sergey Khandozhko,Welterweight,3,0.3469,0.3754,Sergey Khandozhko,0.5882,0.0364,0.0364,3,Watch,1,-155.0,1,1,1,0.805,LOCK,1,train
2019-06-01,Stevie Ray,Leonardo Santos,Lightweight,3,0.6135,0.4231,Leonardo Santos,0.5882,-0.0113,0.0113,1,Strong,-1,-155.0,0,1,0,0.4419,LOW,1,train
2019-06-01,Nick Hein,Frank Camacho,Lightweight,3,0.4218,0.4467,Frank Camacho,0.5427,0.0105,0.0105,1,Strong,1,-130.0,1,1,1,0.6782,HIGH,1,train
2019-06-01,Darko Stosic,Devin Clark,Light Heavyweight,3,0.4478,0.4164,Devin Clark,0.5,0.0836,0.0836,5,Strong Value,1,-110.0,1,1,1,0.6444,MEDIUM,1,train
2019-06-01,Danilo Belluardo,Joel Alvarez,Lightweight,3,0.258,0.327,Joel Alvarez,0.4892,0.1838,0.1838,6,Max Value,1,-105.0,1,0,0,0.9268,LOCK,1,train
2019-05-18,Kevin Lee,Rafael Dos Anjos,Welterweight,5,0.5424,0.5916,Kevin Lee,0.5798,0.0118,0.0118,1,Strong,1,-150.0,1,1,1,0.558,MEDIUM,0,train
2019-05-18,Ian Heinisch,Antonio Carlos Junior,Middleweight,3,0.6399,0.4027,Antonio Carlos Junior,0.5963,0.001,0.001,0,Lock,1,-160.0,0,1,0,0.4288,LOW,0,train
2019-05-18,Derrick Krantz,Vicente Luque,Welterweight,3,0.1406,0.1571,Vicente Luque,0.88,-0.0371,0.0371,3,Watch,-1,-1100.0,1,1,1,0.9759,LOCK,1,train
2019-05-18,Charles Oliveira,Nik Lentz,Lightweight,3,0.5834,0.7323,Charles Oliveira,0.7784,-0.0462,0.0462,3,Watch,-1,-420.0,1,1,1,0.8041,LOCK,1,train
2019-05-18,Austin Hubbard,Davi Ramos,Lightweight,3,0.4476,0.1785,Davi Ramos,0.8163,0.0052,0.0052,0,Lock,1,-550.0,1,1,1,0.8317,LOCK,1,train
2019-05-18,Desmond Green,Charles Jourdain,Lightweight,3,0.5759,0.7676,Desmond Green,0.863,-0.0954,0.0954,5,Strong Value,-1,-900.0,1,1,1,0.7431,HIGH,1,train
2019-05-18,Danny Roberts,Michel Pereira,Welterweight,3,0.3964,0.5229,Danny Roberts,0.6889,-0.166,0.166,6,Max Value,-1,-250.0,0,1,0,0.2253,LOW,0,train
2019-05-18,Michael Trizano,Grant Dawson,Featherweight,3,0.3794,0.3826,Grant Dawson,0.604,0.0134,0.0134,1,Strong,1,-165.0,1,1,1,0.76,LOCK,1,train
2019-05-18,Patrick Cummins,Ed Herman,Light Heavyweight,3,0.4701,0.6453,Patrick Cummins,0.698,-0.0527,0.0527,4,Value,-1,-260.0,0,1,0,0.3877,LOW,0,train
2019-05-18,Zak Cummings,Trevin Giles,Middleweight,3,0.407,0.3595,Trevin Giles,0.6429,-0.0024,0.0024,0,Lock,-1,-200.0,1,1,1,0.7247,HIGH,0,train
2019-05-18,Julian Erosa,Julio Arce,Featherweight,3,0.4144,0.1826,Julio Arce,0.8525,-0.0351,0.0351,3,Watch,-1,-800.0,1,1,1,0.8824,LOCK,1,train
2019-05-11,Jared Cannonier,Anderson Silva,Middleweight,3,0.4908,0.4954,Anderson Silva,0.4474,0.0572,0.0572,4,Value,1,115.0,1,0,0,0.5834,MEDIUM,0,train
2019-05-11,Alexander Volkanovski,Jose Aldo,Featherweight,3,0.714,0.5391,Alexander Volkanovski,0.4289,0.1102,0.1102,6,Max Value,1,125.0,1,0,0,0.9152,LOCK,1,train
2019-05-11,Thiago Alves,Laureano Staropoli,Welterweight,3,0.5395,0.5324,Thiago Alves,0.5325,-0.0001,0.0001,0,Lock,-1,-125.0,1,1,1,0.5488,LOW,0,train
2019-05-11,Ryan Spann,Rogerio Nogueira,Light Heavyweight,3,0.5039,0.4783,Rogerio Nogueira,0.4675,0.0541,0.0541,4,Value,1,105.0,0,0,0,0.4432,LOW,0,train
2019-05-11,Thiago Moises,Kurt Holobaugh,Lightweight,3,0.5711,0.513,Thiago Moises,0.5325,-0.0194,0.0194,1,Strong,-1,-125.0,1,1,1,0.6143,MEDIUM,1,train
2019-05-11,Warlley Alves,Sergio Moraes,Welterweight,3,0.5846,0.5648,Warlley Alves,0.5526,0.0122,0.0122,1,Strong,1,-135.0,1,1,1,0.663,HIGH,1,train
2019-05-11,Clay Guida,BJ Penn,Lightweight,3,0.5947,0.7561,Clay Guida,0.8465,-0.0904,0.0904,5,Strong Value,-1,-750.0,1,1,1,0.7938,LOCK,1,train
2019-05-04,Donald Cerrone,Al Iaquinta,Lightweight,5,0.565,0.5745,Donald Cerrone,0.4573,0.1172,0.1172,6,Max Value,1,110.0,1,0,0,0.726,HIGH,1,train
2019-05-04,Derek Brunson,Elias Theodorou,Middleweight,3,0.4928,0.4502,Elias Theodorou,0.5,0.0498,0.0498,3,Watch,1,-110.0,1,1,1,0.5026,LOW,0,train
2019-05-04,Shane Burgos,Cub Swanson,Featherweight,3,0.6451,0.6246,Shane Burgos,0.6279,-0.0033,0.0033,0,Lock,-1,-185.0,1,1,1,0.742,HIGH,1,train
2019-05-04,Brad Katona,Merab Dvalishvili,Bantamweight,3,0.475,0.4199,Merab Dvalishvili,0.5963,-0.0162,0.0162,1,Strong,-1,-160.0,1,1,1,0.5678,MEDIUM,1,train
2019-05-04,Marc-Andre Barriault,Andrew Sanchez,Middleweight,3,0.538,0.4254,Andrew Sanchez,0.5963,-0.0217,0.0217,2,Lean,-1,-160.0,0,1,0,0.4144,LOW,1,train
2019-05-04,Vince Morales,Aiemann Zahabi,Bantamweight,3,0.4301,0.388,Aiemann Zahabi,0.6187,-0.0067,0.0067,0,Lock,-1,-175.0,1,1,1,0.6598,HIGH,0,train
2019-05-04,Kyle Prepolec,Nordine Taleb,Welterweight,3,0.1573,0.2101,Nordine Taleb,0.7784,0.0115,0.0115,1,Strong,1,-420.0,1,1,1,0.9697,LOCK,1,train
2019-05-04,Matt Sayles,Kyle Nelson,Featherweight,3,0.7101,0.7175,Matt Sayles,0.6345,0.083,0.083,5,Strong Value,1,-190.0,1,1,1,0.9386,LOCK,1,train
2019-05-04,Arjan Bhullar,Juan Adams,Heavyweight,3,0.4482,0.4158,Juan Adams,0.5526,0.0316,0.0316,3,Watch,1,-135.0,1,1,1,0.6208,MEDIUM,0,train
2019-05-04,Cole Smith,Mitch Gagnon,Bantamweight,3,0.3461,0.4123,Mitch Gagnon,0.5217,0.0659,0.0659,4,Value,1,-120.0,1,1,1,0.8227,LOCK,0,train
2019-04-27,Jacare Souza,Jack Hermansson,Middleweight,5,0.3162,0.5058,Jacare Souza,0.6636,-0.1579,0.1579,6,Max Value,-1,-225.0,0,1,0,0.2097,LOW,0,train
2019-04-27,Dmitrii Smoliakov,Greg Hardy,Heavyweight,3,0.1853,0.2307,Greg Hardy,0.7195,0.0498,0.0498,3,Watch,1,-290.0,1,1,1,0.9765,LOCK,1,train
2019-04-27,Alex Oliveira,Mike Perry,Welterweight,3,0.5231,0.5708,Alex Oliveira,0.604,-0.0332,0.0332,3,Watch,-1,-165.0,1,1,1,0.5155,LOW,0,train
2019-04-27,Glover Teixeira,Ion Cutelaba,Light Heavyweight,3,0.509,0.4487,Ion Cutelaba,0.4783,0.073,0.073,4,Value,1,100.0,0,0,0,0.4751,LOW,0,train
2019-04-27,John Lineker,Cory Sandhagen,Bantamweight,3,0.4767,0.5067,John Lineker,0.5882,-0.0815,0.0815,5,Strong Value,-1,-155.0,0,1,0,0.285,LOW,0,train
2019-04-27,Thomas Gifford,Roosevelt Roberts,Lightweight,3,0.1985,0.1797,Roosevelt Roberts,0.7966,0.0237,0.0237,2,Lean,1,-470.0,1,1,1,0.9794,LOCK,1,train
2019-04-27,Ben Saunders,Takashi Sato,Welterweight,3,0.5845,0.428,Takashi Sato,0.669,-0.097,0.097,5,Strong Value,-1,-230.0,0,1,0,0.3656,LOW,1,train
2019-04-27,Andrei Arlovski,Augusto Sakai,Heavyweight,3,0.4232,0.4246,Augusto Sakai,0.604,-0.0286,0.0286,2,Lean,-1,-165.0,1,1,1,0.6255,MEDIUM,1,train
2019-04-27,Gilbert Burns,Mike Davis,Lightweight,3,0.5574,0.683,Gilbert Burns,0.6841,-0.0011,0.0011,0,Lock,-1,-245.0,1,1,1,0.6969,HIGH,1,train
2019-04-27,Jim Miller,Jason Gonzalez,Lightweight,3,0.6856,0.6323,Jim Miller,0.523,0.1093,0.1093,6,Max Value,1,-115.0,1,1,1,0.8704,LOCK,1,train
2019-04-27,Dhiego Lima,Court McGee,Welterweight,3,0.4541,0.3954,Court McGee,0.5798,0.0248,0.0248,2,Lean,1,-150.0,1,1,1,0.6107,MEDIUM,0,train
2019-04-20,Aleksei Oleinik,Alistair Overeem,Heavyweight,5,0.3373,0.3238,Alistair Overeem,0.6841,-0.0079,0.0079,0,Lock,-1,-245.0,1,1,1,0.8557,LOCK,1,train
2019-04-20,Islam Makhachev,Arman Tsarukyan,Lightweight,3,0.5814,0.7184,Islam Makhachev,0.7328,-0.0144,0.0144,1,Strong,-1,-320.0,1,1,1,0.765,LOCK,1,train
2019-04-20,Marcelo Golm,Sergei Pavlovich,Heavyweight,3,0.471,0.2777,Sergei Pavlovich,0.7241,-0.0018,0.0018,0,Lock,-1,-300.0,1,1,1,0.7168,HIGH,1,train
2019-04-20,Krzysztof Jotko,Alen Amedovski,Middleweight,3,0.8502,0.7731,Krzysztof Jotko,0.669,0.1041,0.1041,6,Max Value,1,-230.0,1,1,1,0.9734,LOCK,1,train
2019-04-20,Movsar Evloev,Seungwoo Choi,Featherweight,3,0.7955,0.8344,Movsar Evloev,0.7857,0.0487,0.0487,3,Watch,1,-440.0,1,1,1,0.974,LOCK,1,train
2019-04-20,Keita Nakamura,Sultan Aliev,Welterweight,3,0.4185,0.4168,Sultan Aliev,0.5,0.0832,0.0832,5,Strong Value,1,-110.0,1,1,1,0.6995,HIGH,1,train
2019-04-20,Alexander Yakovlev,Alex Da Silva,Lightweight,3,0.5456,0.578,Alexander Yakovlev,0.5798,-0.0019,0.0019,0,Lock,-1,-150.0,1,1,1,0.5609,MEDIUM,1,train
2019-04-20,Shamil Abdurakhimov,Marcin Tybura,Heavyweight,3,0.4071,0.3654,Marcin Tybura,0.5526,0.082,0.082,5,Strong Value,1,-135.0,1,1,1,0.7198,HIGH,0,train
2019-04-20,Gadzhimurad Antigulov,Michal Oleksiejczuk,Light Heavyweight,3,0.2221,0.3155,Michal Oleksiejczuk,0.6581,0.0263,0.0263,2,Lean,1,-220.0,1,1,1,0.9544,LOCK,1,train
2019-04-20,Magomed Mustafaev,Rafael Fiziev,Lightweight,3,0.4176,0.4115,Rafael Fiziev,0.562,0.0264,0.0264,2,Lean,1,-140.0,1,1,1,0.6659,HIGH,0,train
2019-04-13,Max Holloway,Dustin Poirier,Lightweight,5,0.5883,0.6686,Max Holloway,0.6581,0.0105,0.0105,1,Strong,1,-220.0,1,1,1,0.7238,HIGH,0,train
2019-04-13,Israel Adesanya,Kelvin Gastelum,Middleweight,5,0.5921,0.6467,Israel Adesanya,0.6115,0.0351,0.0351,3,Watch,1,-170.0,1,1,1,0.6966,HIGH,1,train
