fighter_name,has_ufc_stats_url,ufc_stats_url
Regina Tarin,True,http://ufcstats.com/fighter-details/9f5609dba6584ab2
Rei Tsuruya,True,http://ufcstats.com/fighter-details/2f43a3e82661fa99
Reinier de Ridder,True,http://ufcstats.com/fighter-details/d549cefc7c54ab78
Renato Moicano,True,http://ufcstats.com/fighter-details/b6452706b373eea1
Rhys McKee,True,http://ufcstats.com/fighter-details/f748267c4ab6c127
Ricardo Ramos,True,http://ufcstats.com/fighter-details/1ae8f3c723aacff4
Ricky Glenn,True,http://ufcstats.com/fighter-details/814ff3018127e8fc
Ricky Simon,True,http://ufcstats.com/fighter-details/5987b2458f4b5290
Ricky Turcios,True,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c
Rinat Fakhretdinov,True,http://ufcstats.com/fighter-details/8f765fd5775a8873
Rinya Nakamura,True,http://ufcstats.com/fighter-details/d8c811df0386d5e8
Rizvan Kuniev,True,http://ufcstats.com/fighter-details/739fd4fbb5d862f4
Rob Font,True,http://ufcstats.com/fighter-details/05339613bf8e9808
Robbie Lawler,True,http://ufcstats.com/fighter-details/f2925e6db404bf1d
Robelis Despaigne,True,http://ufcstats.com/fighter-details/140567899d98978a
Robert Bryczek,True,http://ufcstats.com/fighter-details/f96856f9d69fd7e4
Robert Ruchala,True,http://ufcstats.com/fighter-details/92aed9d16794f42b
Robert Valentin,True,http://ufcstats.com/fighter-details/0cd0456d6029cec2
Robert Whittaker,True,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce
Roberto Romero,True,http://ufcstats.com/fighter-details/15ea371202eb25e1
Rodolfo Bellato,True,http://ufcstats.com/fighter-details/69898645d600abdb
Rodolfo Vieira,True,http://ufcstats.com/fighter-details/260e9e0d4954aea6
Rodrigo Nascimento,True,http://ufcstats.com/fighter-details/d31a5546c0e9b213
Rodrigo Sezinando,True,http://ufcstats.com/fighter-details/c06d6b18862f9a53
Rolando Bedoya,True,http://ufcstats.com/fighter-details/40a456a25d52ee65
Roman Dolidze,True,http://ufcstats.com/fighter-details/327d5f279895110d
Roman Kopylov,True,http://ufcstats.com/fighter-details/9d83f6da776ff7d6
Ronaldo Rodriguez,True,http://ufcstats.com/fighter-details/f2900678e98f6d6a
Rongzhu,True,http://ufcstats.com/fighter-details/a13d755965a4ec9f
Roosevelt Roberts,True,http://ufcstats.com/fighter-details/37c5366d18ed6c05
Rose Namajunas,True,http://ufcstats.com/fighter-details/47b63240018d5d86
Ryan Gandra,True,http://ufcstats.com/fighter-details/e463ce0a2ca474f4
Ryan Loder,True,http://ufcstats.com/fighter-details/d5bab53a1a603aac
Ryan Spann,True,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80
Said Nurmagomedov,True,http://ufcstats.com/fighter-details/0fd5f4b838e890cc
Saimon Oliveira,True,http://ufcstats.com/fighter-details/72ea1984c52019b5
Sam Hughes,True,http://ufcstats.com/fighter-details/e94085e821bd81de
Sam Patterson,True,http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7
Sangwook Kim,True,http://ufcstats.com/fighter-details/a264d4e9a4d6bfe4
Santiago Luna,True,http://ufcstats.com/fighter-details/faf317c665546a36
Santiago Ponzinibbio,True,http://ufcstats.com/fighter-details/6d1bffff14897645
Saygid Izagakhmaev,True,http://ufcstats.com/fighter-details/de26d906f2874dd4
Sean Brady,True,http://ufcstats.com/fighter-details/45f7cb591c3ab00b
Sean O'Malley,True,http://ufcstats.com/fighter-details/b50a426a33da0012
Sean Sharaf,True,http://ufcstats.com/fighter-details/0f3a990526c5e706
Sean Strickland,True,http://ufcstats.com/fighter-details/0d8011111be000b2
Sean Woodson,True,http://ufcstats.com/fighter-details/4682bc59d5f55145
Sebastian Szalay,True,http://ufcstats.com/fighter-details/f201f21cf2c79eb2
Sedriques Dumas,True,http://ufcstats.com/fighter-details/4e6738062d469256
Seokhyeon Ko,True,http://ufcstats.com/fighter-details/4a07b1988477502c
Sergei Pavlovich,True,http://ufcstats.com/fighter-details/f14cf73e51b29254
Serghei Spivac,True,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c
Serhiy Sidey,True,http://ufcstats.com/fighter-details/1a2bf44edb8055b6
SeungGuk Choi,True,http://ufcstats.com/fighter-details/adccbc19b22e19af
SeungWoo Choi,True,http://ufcstats.com/fighter-details/a68575214ecad140
Shamil Abdurakhimov,True,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4
Shamil Gaziev,True,http://ufcstats.com/fighter-details/6747ccd6d1acd266
Shane Young,True,http://ufcstats.com/fighter-details/4cd8b03aee1d0138
Shanelle Dyer,True,http://ufcstats.com/fighter-details/cfbb3edab781dfd2
Shannon Ross,True,http://ufcstats.com/fighter-details/51c655162e462ceb
Shara Magomedov,True,http://ufcstats.com/fighter-details/06734ca9d88dec3a
Shauna Bannon,True,http://ufcstats.com/fighter-details/9c442aaf149ea982
Shavkat Rakhmonov,True,http://ufcstats.com/fighter-details/01afe0916a40c7c5
Shayilan Nuerdanbieke,True,http://ufcstats.com/fighter-details/0a73acff6325c1e2
Shem Rock,True,http://ufcstats.com/fighter-details/52b6bf4528130e86
Shi Ming,True,http://ufcstats.com/fighter-details/d683f4870742b273
Sodiq Yusuff,True,http://ufcstats.com/fighter-details/94426bb170c88115
Song Kenan,True,http://ufcstats.com/fighter-details/32490e80ddab1e5a
Song Yadong,True,http://ufcstats.com/fighter-details/efb96bf3e9ada36f
Stephanie Egger,True,http://ufcstats.com/fighter-details/5e6294b37bbef029
Stephanie Luciano,True,http://ufcstats.com/fighter-details/1b35af4d1529adf6
Stephen Thompson,True,http://ufcstats.com/fighter-details/4a28cb716c19157a
Steve Erceg,True,http://ufcstats.com/fighter-details/32ab52e5de93092d
Steve Garcia,True,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889
Steven Asplund,True,http://ufcstats.com/fighter-details/e56cee1ad697db04
Steven Nguyen,True,http://ufcstats.com/fighter-details/69037fc7730e4225
Steven Peterson,True,http://ufcstats.com/fighter-details/b93c06d09d1c4ac0
Stewart Nicoll,True,http://ufcstats.com/fighter-details/2bd98ab77a8daa75
Stipe Miocic,True,http://ufcstats.com/fighter-details/d28dee5c705991df
SuYoung You,True,http://ufcstats.com/fighter-details/a474aade8eb3a8f0
Sulangrangbo,True,http://ufcstats.com/fighter-details/1dd1a3aacde66f72
Sumudaerji,True,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3
TJ Brown,True,http://ufcstats.com/fighter-details/d31cbcdd7d69536d
Tabatha Ricci,True,http://ufcstats.com/fighter-details/d25240135aee03e5
Tafon Nchukwi,True,http://ufcstats.com/fighter-details/6aae253467e8f9ce
Tagir Ulanbekov,True,http://ufcstats.com/fighter-details/f00ac08ab056af5d
Tai Tuivasa,True,http://ufcstats.com/fighter-details/c62fbc117d57b943
Taila Santos,True,http://ufcstats.com/fighter-details/f7467152fd9f18a2
Tainara Lisboa,True,http://ufcstats.com/fighter-details/2c5f5749569eef66
Taiyilake Nueraji,True,http://ufcstats.com/fighter-details/7498b3ac79a3b948
Takashi Sato,True,http://ufcstats.com/fighter-details/8abac218746e04ca
Talita Alencar,True,http://ufcstats.com/fighter-details/d35298b6df168456
Tallison Teixeira,True,http://ufcstats.com/fighter-details/17923f676f100e16
Tamires Vidal,True,http://ufcstats.com/fighter-details/4f3064faf17aa711
Tanner Boser,True,http://ufcstats.com/fighter-details/04c8b08b16a5b99e
Tatiana Suarez,True,http://ufcstats.com/fighter-details/b08012bbe542592a
Tatsuro Taira,True,http://ufcstats.com/fighter-details/4461d7e47375a895
Taylor Lapilus,True,http://ufcstats.com/fighter-details/8b1ed83b02303075
Tecia Pennington,True,http://ufcstats.com/fighter-details/31ef8b67e13495b3
Tereza Bleda,True,http://ufcstats.com/fighter-details/59c438c81fbf3ece
Terrance McKinney,True,http://ufcstats.com/fighter-details/809bd1a871491508
Terrence Mitchell,True,http://ufcstats.com/fighter-details/f3ca6908f78efebe
Themba Gorimbo,True,http://ufcstats.com/fighter-details/40f3cb27fc7305a1
Thiago Moises,True,http://ufcstats.com/fighter-details/d945aae53e3e54e6
Thomas Petersen,True,http://ufcstats.com/fighter-details/764d39074a352e33
Tim Elliott,True,http://ufcstats.com/fighter-details/c96d9178c9ed9e62
Tim Means,True,http://ufcstats.com/fighter-details/4b47e71384a9522f
Timmy Cuamba,True,http://ufcstats.com/fighter-details/0e46690e55a8df75
Tofiq Musayev,True,http://ufcstats.com/fighter-details/ae81a3ac7b260411
Tom Aspinall,True,http://ufcstats.com/fighter-details/399afbabc02376b5
Tom Nolan,True,http://ufcstats.com/fighter-details/6c3b2525436cf5d4
Tony Ferguson,True,http://ufcstats.com/fighter-details/22a92d7f62195791
Tony Gravely,True,http://ufcstats.com/fighter-details/601964f9654f911a
Torrez Finney,True,http://ufcstats.com/fighter-details/fbb60f24af5d5a02
Toshiomi Kazama,True,http://ufcstats.com/fighter-details/148bb103cfbf123e
Tracy Cortez,True,http://ufcstats.com/fighter-details/68d4a891e5cf2029
Tre'ston Vines,True,http://ufcstats.com/fighter-details/563a1d42bb0e3cef
Tresean Gore,True,http://ufcstats.com/fighter-details/147e70aa6cc48cfc
Trevin Giles,True,http://ufcstats.com/fighter-details/b27a1fcb56a3035a
Trevin Jones,True,http://ufcstats.com/fighter-details/ec23c1be628d8057
Trevor Peek,True,http://ufcstats.com/fighter-details/0bc697c5936a2d0a
Trey Ogden,True,http://ufcstats.com/fighter-details/cfc3e7bb44685289
Trey Waters,True,http://ufcstats.com/fighter-details/31dbfbe4e7a6727c
Tucker Lutz,True,http://ufcstats.com/fighter-details/7832f2f62f04178f
Tuco Tokkos,True,http://ufcstats.com/fighter-details/3e8118c1ab52f211
Ty Miller,True,http://ufcstats.com/fighter-details/0859524157a19045
Tyrell Fortune,True,http://ufcstats.com/fighter-details/bc7f4b2d4c2724a2
Tyson Nam,True,http://ufcstats.com/fighter-details/6e00cfffd54653c4
Tyson Pedro,True,http://ufcstats.com/fighter-details/49e96ff8ab781589
Umar Nurmagomedov,True,http://ufcstats.com/fighter-details/2b6fc1c02736833d
Uran Satybaldiev,True,http://ufcstats.com/fighter-details/02f484417a6fa69d
Uros Medic,True,http://ufcstats.com/fighter-details/681399317dbf4701
Val Woodburn,True,http://ufcstats.com/fighter-details/7a47e068f8017019
Valentina Shevchenko,True,http://ufcstats.com/fighter-details/132deb59abae64b1
Valter Walker,True,http://ufcstats.com/fighter-details/f5779a2303ed76ec
Vanessa Demopoulos,True,http://ufcstats.com/fighter-details/2c483cf443f38ece
Veronica Hardy,True,http://ufcstats.com/fighter-details/4798e823ada58fe9
Viacheslav Borshchev,True,http://ufcstats.com/fighter-details/19c591115a58982c
Vicente Luque,True,http://ufcstats.com/fighter-details/6d4b63c767106d3a
Victor Altamirano,True,http://ufcstats.com/fighter-details/dc7927cd622676a7
Victor Henry,True,http://ufcstats.com/fighter-details/eb8d8c2a95cfccb8
Victor Hugo,True,http://ufcstats.com/fighter-details/f264ba50b007f39e
Victor Martinez,True,http://ufcstats.com/fighter-details/3e708ce33b6b18e6
Victoria Leonardo,True,http://ufcstats.com/fighter-details/9dedfdd91070ddd8
Viktoriia Dudakova,True,http://ufcstats.com/fighter-details/6c9b66b43663f2f7
Vinc Pichel,True,http://ufcstats.com/fighter-details/c77a953488e5607d
Vince Morales,True,http://ufcstats.com/fighter-details/37098a6e6c27fb66
Vinicius Oliveira,True,http://ufcstats.com/fighter-details/18d01f7f8338ae72
Vinicius Salvador,True,http://ufcstats.com/fighter-details/65cdf4ec31143d86
Virna Jandiroba,True,http://ufcstats.com/fighter-details/7dda2cf308f24a02
Vitor Petrino,True,http://ufcstats.com/fighter-details/71171fc96445bf65
Viviane Araujo,True,http://ufcstats.com/fighter-details/36541f1e6c5d4955
Volkan Oezdemir,True,http://ufcstats.com/fighter-details/0845c81e37d3bcb3
Waldo Cortes Acosta,True,http://ufcstats.com/fighter-details/fc08099550072fe4
Waldo Cortes-Acosta,True,http://ufcstats.com/fighter-details/fc08099550072fe4
Wang Cong,True,http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a
Warlley Alves,True,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f
Wellington Turman,True,http://ufcstats.com/fighter-details/4dcfb28c011c11b2
Wes Schultz,True,http://ufcstats.com/fighter-details/b4443fae47e7eb9d
Westin Wilson,True,http://ufcstats.com/fighter-details/7b3503352cd53abb
William Gomis,True,http://ufcstats.com/fighter-details/e1d40e8782d80bc2
William Knight,True,http://ufcstats.com/fighter-details/5da33b8fbfa5ee95
Xiao Long,True,http://ufcstats.com/fighter-details/86bace9e4ad85542
Yadier del Valle,True,http://ufcstats.com/fighter-details/70380ccdc81915b8
Yair Rodriguez,True,http://ufcstats.com/fighter-details/cbf5e6f231b55443
Yan Xiaonan,True,http://ufcstats.com/fighter-details/c41d426cc7326d1b
Yana Santos,True,http://ufcstats.com/fighter-details/3143bf892608139a
Yanal Ashmouz,True,http://ufcstats.com/fighter-details/c739c2995a275314
Yanis Ghemmouri,True,http://ufcstats.com/fighter-details/eb70e786bbdf1d16
Yaroslav Amosov,True,http://ufcstats.com/fighter-details/f139d6836efd43dd
Yazmin Jauregui,True,http://ufcstats.com/fighter-details/40cb680ae1cd331f
Yizha,True,http://ufcstats.com/fighter-details/3f11fd1751fa83b1
Yohan Lainesse,True,http://ufcstats.com/fighter-details/f998f5c102250d6e
Yousri Belgaroui,True,http://ufcstats.com/fighter-details/7674b836ce0698a0
Youssef Zalal,True,http://ufcstats.com/fighter-details/52c2ae6d2f2d2613
Yuneisy Duben,True,http://ufcstats.com/fighter-details/c3d2b9bcb4cead6b
Yusaku Kinoshita,True,http://ufcstats.com/fighter-details/21b5c82c1b89dab1
Zac Pauga,True,http://ufcstats.com/fighter-details/56f7d7ee06be4aab
Zach Reese,True,http://ufcstats.com/fighter-details/23dec7c47cb418f8
Zachary Reese,True,http://ufcstats.com/fighter-details/e9ec08ebb3f92aa3
Zachary Scroggin,True,http://ufcstats.com/fighter-details/03dee485905dbc9f
Zak Cummings,True,http://ufcstats.com/fighter-details/4ba8d454f762005d
Zarah Fairn,True,http://ufcstats.com/fighter-details/862b0b3375aa4b6e
Zhalgas Zhumagulov,True,http://ufcstats.com/fighter-details/55fa6ce3e522c8bb
Zhang Mingyang,True,http://ufcstats.com/fighter-details/8a65fd9ba31fd3f7
Zhang Weili,True,http://ufcstats.com/fighter-details/1ebe20ebbfa15e29
Zubaira Tukhugov,True,http://ufcstats.com/fighter-details/aceffa19749c4dc0
Zygimantas Ramaska,True,http://ufcstats.com/fighter-details/641ca2c2ed91b93c
